starting process mgr with one V8 and 1 scene(s) from E:\VsCode\skynet\ets_runtime\perf\results\runtime_configs\map_capacity_20260713_090056\200p_8g_r1\mgr.json
scene login_mgr (LoginMgr) listening on 127.0.0.1:7000
login_mgr accepted 127.0.0.1:53670 as conn 1
[process:mgr] one V8 started with 1 scene(s)
[login_mgr] LoginMgr scene started at 127.0.0.1:7000 with login scenes: login_1
login_mgr accepted 127.0.0.1:53682 as conn 2
login_mgr accepted 127.0.0.1:53683 as conn 3
login_mgr accepted 127.0.0.1:53684 as conn 4
login_mgr accepted 127.0.0.1:53685 as conn 5
login_mgr accepted 127.0.0.1:53686 as conn 6
login_mgr accepted 127.0.0.1:53687 as conn 7
login_mgr accepted 127.0.0.1:53688 as conn 8
login_mgr accepted 127.0.0.1:53689 as conn 9
login_mgr accepted 127.0.0.1:53690 as conn 10
login_mgr accepted 127.0.0.1:53691 as conn 11
login_mgr accepted 127.0.0.1:53692 as conn 12
login_mgr accepted 127.0.0.1:53693 as conn 13
login_mgr accepted 127.0.0.1:53694 as conn 14
login_mgr accepted 127.0.0.1:53695 as conn 15
login_mgr accepted 127.0.0.1:53696 as conn 16
login_mgr accepted 127.0.0.1:53697 as conn 17
login_mgr accepted 127.0.0.1:54406 as conn 18
login_mgr accepted 127.0.0.1:54415 as conn 19
login_mgr accepted 127.0.0.1:54419 as conn 20
login_mgr accepted 127.0.0.1:54420 as conn 21
login_mgr accepted 127.0.0.1:54424 as conn 22
login_mgr accepted 127.0.0.1:54426 as conn 23
login_mgr accepted 127.0.0.1:54427 as conn 24
login_mgr accepted 127.0.0.1:54428 as conn 25
login_mgr accepted 127.0.0.1:54429 as conn 26
login_mgr accepted 127.0.0.1:54430 as conn 27
login_mgr accepted 127.0.0.1:54431 as conn 28
login_mgr accepted 127.0.0.1:54432 as conn 29
login_mgr accepted 127.0.0.1:54433 as conn 30
login_mgr accepted 127.0.0.1:54434 as conn 31
login_mgr accepted 127.0.0.1:54435 as conn 32
login_mgr accepted 127.0.0.1:54436 as conn 33
login_mgr accepted 127.0.0.1:54437 as conn 34
login_mgr accepted 127.0.0.1:54447 as conn 35
login_mgr accepted 127.0.0.1:54451 as conn 36
login_mgr accepted 127.0.0.1:54453 as conn 37
login_mgr accepted 127.0.0.1:54473 as conn 38
login_mgr accepted 127.0.0.1:54474 as conn 39
login_mgr accepted 127.0.0.1:54475 as conn 40
login_mgr accepted 127.0.0.1:54479 as conn 41
login_mgr accepted 127.0.0.1:54480 as conn 42
login_mgr accepted 127.0.0.1:54481 as conn 43
login_mgr accepted 127.0.0.1:54488 as conn 44
login_mgr accepted 127.0.0.1:54489 as conn 45
login_mgr accepted 127.0.0.1:54490 as conn 46
login_mgr accepted 127.0.0.1:54491 as conn 47
login_mgr accepted 127.0.0.1:54492 as conn 48
login_mgr accepted 127.0.0.1:54493 as conn 49
login_mgr accepted 127.0.0.1:54494 as conn 50
login_mgr accepted 127.0.0.1:54495 as conn 51
login_mgr accepted 127.0.0.1:54497 as conn 52
login_mgr accepted 127.0.0.1:54498 as conn 53
login_mgr accepted 127.0.0.1:54503 as conn 54
login_mgr accepted 127.0.0.1:54512 as conn 55
login_mgr accepted 127.0.0.1:54513 as conn 56
login_mgr accepted 127.0.0.1:54519 as conn 57
login_mgr accepted 127.0.0.1:54528 as conn 58
login_mgr accepted 127.0.0.1:54533 as conn 59
login_mgr accepted 127.0.0.1:54540 as conn 60
login_mgr accepted 127.0.0.1:54543 as conn 61
login_mgr accepted 127.0.0.1:54544 as conn 62
login_mgr accepted 127.0.0.1:54545 as conn 63
login_mgr accepted 127.0.0.1:54548 as conn 64
login_mgr accepted 127.0.0.1:54549 as conn 65
login_mgr accepted 127.0.0.1:54550 as conn 66
login_mgr accepted 127.0.0.1:54551 as conn 67
login_mgr accepted 127.0.0.1:54555 as conn 68
login_mgr accepted 127.0.0.1:54557 as conn 69
login_mgr accepted 127.0.0.1:54559 as conn 70
login_mgr accepted 127.0.0.1:54560 as conn 71
login_mgr accepted 127.0.0.1:54561 as conn 72
login_mgr accepted 127.0.0.1:54567 as conn 73
login_mgr accepted 127.0.0.1:54573 as conn 74
login_mgr accepted 127.0.0.1:54574 as conn 75
login_mgr accepted 127.0.0.1:54584 as conn 76
login_mgr accepted 127.0.0.1:54591 as conn 77
login_mgr accepted 127.0.0.1:54593 as conn 78
login_mgr accepted 127.0.0.1:54594 as conn 79
login_mgr accepted 127.0.0.1:54598 as conn 80
login_mgr accepted 127.0.0.1:54600 as conn 81
login_mgr accepted 127.0.0.1:54601 as conn 82
login_mgr accepted 127.0.0.1:54602 as conn 83
login_mgr accepted 127.0.0.1:54603 as conn 84
login_mgr accepted 127.0.0.1:54607 as conn 85
login_mgr accepted 127.0.0.1:54608 as conn 86
login_mgr accepted 127.0.0.1:54609 as conn 87
login_mgr accepted 127.0.0.1:54610 as conn 88
login_mgr accepted 127.0.0.1:54612 as conn 89
login_mgr accepted 127.0.0.1:54618 as conn 90
login_mgr accepted 127.0.0.1:54622 as conn 91
login_mgr accepted 127.0.0.1:54635 as conn 92
login_mgr accepted 127.0.0.1:54641 as conn 93
login_mgr accepted 127.0.0.1:54644 as conn 94
login_mgr accepted 127.0.0.1:54646 as conn 95
login_mgr accepted 127.0.0.1:54648 as conn 96
login_mgr accepted 127.0.0.1:54650 as conn 97
login_mgr accepted 127.0.0.1:54652 as conn 98
login_mgr accepted 127.0.0.1:54659 as conn 99
login_mgr accepted 127.0.0.1:54660 as conn 100
login_mgr accepted 127.0.0.1:54661 as conn 101
login_mgr accepted 127.0.0.1:54667 as conn 102
login_mgr accepted 127.0.0.1:54668 as conn 103
login_mgr accepted 127.0.0.1:54669 as conn 104
login_mgr accepted 127.0.0.1:54675 as conn 105
login_mgr accepted 127.0.0.1:54676 as conn 106
login_mgr accepted 127.0.0.1:54677 as conn 107
login_mgr accepted 127.0.0.1:54679 as conn 108
login_mgr accepted 127.0.0.1:54681 as conn 109
login_mgr accepted 127.0.0.1:54685 as conn 110
login_mgr accepted 127.0.0.1:54687 as conn 111
login_mgr accepted 127.0.0.1:54688 as conn 112
login_mgr accepted 127.0.0.1:54697 as conn 113
login_mgr accepted 127.0.0.1:54699 as conn 114
login_mgr accepted 127.0.0.1:54705 as conn 115
login_mgr accepted 127.0.0.1:54713 as conn 116
login_mgr accepted 127.0.0.1:54714 as conn 117
login_mgr accepted 127.0.0.1:54718 as conn 118
login_mgr accepted 127.0.0.1:54719 as conn 119
login_mgr accepted 127.0.0.1:54720 as conn 120
login_mgr accepted 127.0.0.1:54723 as conn 121
login_mgr accepted 127.0.0.1:54735 as conn 122
login_mgr accepted 127.0.0.1:54736 as conn 123
login_mgr accepted 127.0.0.1:54737 as conn 124
login_mgr accepted 127.0.0.1:54738 as conn 125
login_mgr accepted 127.0.0.1:54747 as conn 126
login_mgr accepted 127.0.0.1:54748 as conn 127
login_mgr accepted 127.0.0.1:54749 as conn 128
login_mgr accepted 127.0.0.1:54750 as conn 129
login_mgr accepted 127.0.0.1:54759 as conn 130
login_mgr accepted 127.0.0.1:54760 as conn 131
login_mgr accepted 127.0.0.1:54761 as conn 132
login_mgr accepted 127.0.0.1:54762 as conn 133
login_mgr accepted 127.0.0.1:54771 as conn 134
login_mgr accepted 127.0.0.1:54772 as conn 135
login_mgr accepted 127.0.0.1:54773 as conn 136
login_mgr accepted 127.0.0.1:54774 as conn 137
login_mgr accepted 127.0.0.1:54783 as conn 138
login_mgr accepted 127.0.0.1:54784 as conn 139
login_mgr accepted 127.0.0.1:54785 as conn 140
login_mgr accepted 127.0.0.1:54786 as conn 141
login_mgr accepted 127.0.0.1:54795 as conn 142
login_mgr accepted 127.0.0.1:54796 as conn 143
login_mgr accepted 127.0.0.1:54797 as conn 144
login_mgr accepted 127.0.0.1:54798 as conn 145
login_mgr accepted 127.0.0.1:54807 as conn 146
login_mgr accepted 127.0.0.1:54808 as conn 147
login_mgr accepted 127.0.0.1:54809 as conn 148
login_mgr accepted 127.0.0.1:54810 as conn 149
login_mgr accepted 127.0.0.1:54819 as conn 150
login_mgr accepted 127.0.0.1:54820 as conn 151
login_mgr accepted 127.0.0.1:54821 as conn 152
login_mgr accepted 127.0.0.1:54822 as conn 153
login_mgr accepted 127.0.0.1:54831 as conn 154
login_mgr accepted 127.0.0.1:54832 as conn 155
login_mgr accepted 127.0.0.1:54833 as conn 156
login_mgr accepted 127.0.0.1:54834 as conn 157
login_mgr accepted 127.0.0.1:54845 as conn 158
login_mgr accepted 127.0.0.1:54846 as conn 159
login_mgr accepted 127.0.0.1:54847 as conn 160
login_mgr accepted 127.0.0.1:54848 as conn 161
login_mgr accepted 127.0.0.1:54857 as conn 162
login_mgr accepted 127.0.0.1:54858 as conn 163
login_mgr accepted 127.0.0.1:54859 as conn 164
login_mgr accepted 127.0.0.1:54860 as conn 165
login_mgr accepted 127.0.0.1:54869 as conn 166
login_mgr accepted 127.0.0.1:54870 as conn 167
login_mgr accepted 127.0.0.1:54871 as conn 168
login_mgr accepted 127.0.0.1:54872 as conn 169
login_mgr accepted 127.0.0.1:54881 as conn 170
login_mgr accepted 127.0.0.1:54882 as conn 171
login_mgr accepted 127.0.0.1:54883 as conn 172
login_mgr accepted 127.0.0.1:54884 as conn 173
login_mgr accepted 127.0.0.1:54894 as conn 174
login_mgr accepted 127.0.0.1:54895 as conn 175
login_mgr accepted 127.0.0.1:54896 as conn 176
login_mgr accepted 127.0.0.1:54897 as conn 177
login_mgr accepted 127.0.0.1:54908 as conn 178
login_mgr accepted 127.0.0.1:54909 as conn 179
login_mgr accepted 127.0.0.1:54910 as conn 180
login_mgr accepted 127.0.0.1:54911 as conn 181
login_mgr accepted 127.0.0.1:54920 as conn 182
login_mgr accepted 127.0.0.1:54921 as conn 183
login_mgr accepted 127.0.0.1:54922 as conn 184
login_mgr accepted 127.0.0.1:54924 as conn 185
login_mgr accepted 127.0.0.1:54934 as conn 186
login_mgr accepted 127.0.0.1:54935 as conn 187
login_mgr accepted 127.0.0.1:54936 as conn 188
login_mgr accepted 127.0.0.1:54937 as conn 189
login_mgr accepted 127.0.0.1:54949 as conn 190
login_mgr accepted 127.0.0.1:54950 as conn 191
login_mgr accepted 127.0.0.1:54951 as conn 192
login_mgr accepted 127.0.0.1:54952 as conn 193
login_mgr accepted 127.0.0.1:54962 as conn 194
login_mgr accepted 127.0.0.1:54963 as conn 195
login_mgr accepted 127.0.0.1:54964 as conn 196
login_mgr accepted 127.0.0.1:54965 as conn 197
login_mgr accepted 127.0.0.1:54975 as conn 198
login_mgr accepted 127.0.0.1:54976 as conn 199
login_mgr accepted 127.0.0.1:54977 as conn 200
login_mgr accepted 127.0.0.1:54978 as conn 201
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=1.87 cpu_time_ms=140 rss_bytes=33300480 v8_heap_used_bytes=3279712 v8_heap_total_bytes=5517312 v8_gc_count=2 v8_gc_ms=0.665 timestamp_ms=1783933261656
[metrics:mgr] scene=login_mgr type=LoginMgr processed=200 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=5.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=0.61 cpu_time_ms=171 rss_bytes=33779712 v8_heap_used_bytes=3440056 v8_heap_total_bytes=5779456 v8_gc_count=2 v8_gc_ms=0.665 timestamp_ms=1783933266712
[metrics:mgr] scene=login_mgr type=LoginMgr processed=200 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=5.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=0.32 cpu_time_ms=187 rss_bytes=33865728 v8_heap_used_bytes=3568176 v8_heap_total_bytes=6041600 v8_gc_count=2 v8_gc_ms=0.665 timestamp_ms=1783933271710
[metrics:mgr] scene=login_mgr type=LoginMgr processed=200 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=5.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=0.32 cpu_time_ms=203 rss_bytes=33808384 v8_heap_used_bytes=2078280 v8_heap_total_bytes=4206592 v8_gc_count=3 v8_gc_ms=0.827 timestamp_ms=1783933276776
