starting process mgr with one V8 and 1 scene(s) from E:\VsCode\skynet\ets_runtime\perf\results\runtime_configs\map_capacity_20260713_090056\200p_8g_r2\mgr.json
scene login_mgr (LoginMgr) listening on 127.0.0.1:7000
[process:mgr] one V8 started with 1 scene(s)
[login_mgr] LoginMgr scene started at 127.0.0.1:7000 with login scenes: login_1
login_mgr accepted 127.0.0.1:58098 as conn 1
login_mgr accepted 127.0.0.1:58111 as conn 2
login_mgr accepted 127.0.0.1:58112 as conn 3
login_mgr accepted 127.0.0.1:58113 as conn 4
login_mgr accepted 127.0.0.1:58114 as conn 5
login_mgr accepted 127.0.0.1:58115 as conn 6
login_mgr accepted 127.0.0.1:58116 as conn 7
login_mgr accepted 127.0.0.1:58117 as conn 8
login_mgr accepted 127.0.0.1:58118 as conn 9
login_mgr accepted 127.0.0.1:58119 as conn 10
login_mgr accepted 127.0.0.1:58120 as conn 11
login_mgr accepted 127.0.0.1:58121 as conn 12
login_mgr accepted 127.0.0.1:58122 as conn 13
login_mgr accepted 127.0.0.1:58123 as conn 14
login_mgr accepted 127.0.0.1:58124 as conn 15
login_mgr accepted 127.0.0.1:58125 as conn 16
login_mgr accepted 127.0.0.1:58126 as conn 17
login_mgr accepted 127.0.0.1:58178 as conn 18
login_mgr accepted 127.0.0.1:58188 as conn 19
login_mgr accepted 127.0.0.1:58190 as conn 20
login_mgr accepted 127.0.0.1:58191 as conn 21
login_mgr accepted 127.0.0.1:58195 as conn 22
login_mgr accepted 127.0.0.1:58196 as conn 23
login_mgr accepted 127.0.0.1:58197 as conn 24
login_mgr accepted 127.0.0.1:58198 as conn 25
login_mgr accepted 127.0.0.1:58199 as conn 26
login_mgr accepted 127.0.0.1:58200 as conn 27
login_mgr accepted 127.0.0.1:58201 as conn 28
login_mgr accepted 127.0.0.1:58202 as conn 29
login_mgr accepted 127.0.0.1:58203 as conn 30
login_mgr accepted 127.0.0.1:58205 as conn 31
login_mgr accepted 127.0.0.1:58206 as conn 32
login_mgr accepted 127.0.0.1:58207 as conn 33
login_mgr accepted 127.0.0.1:58208 as conn 34
login_mgr accepted 127.0.0.1:58211 as conn 35
login_mgr accepted 127.0.0.1:58226 as conn 36
login_mgr accepted 127.0.0.1:58238 as conn 37
login_mgr accepted 127.0.0.1:58244 as conn 38
login_mgr accepted 127.0.0.1:58249 as conn 39
login_mgr accepted 127.0.0.1:58250 as conn 40
login_mgr accepted 127.0.0.1:58251 as conn 41
login_mgr accepted 127.0.0.1:58252 as conn 42
login_mgr accepted 127.0.0.1:58253 as conn 43
login_mgr accepted 127.0.0.1:58254 as conn 44
login_mgr accepted 127.0.0.1:58257 as conn 45
login_mgr accepted 127.0.0.1:58258 as conn 46
login_mgr accepted 127.0.0.1:58259 as conn 47
login_mgr accepted 127.0.0.1:58260 as conn 48
login_mgr accepted 127.0.0.1:58261 as conn 49
login_mgr accepted 127.0.0.1:58262 as conn 50
login_mgr accepted 127.0.0.1:58267 as conn 51
login_mgr accepted 127.0.0.1:58269 as conn 52
login_mgr accepted 127.0.0.1:58270 as conn 53
login_mgr accepted 127.0.0.1:58271 as conn 54
login_mgr accepted 127.0.0.1:58289 as conn 55
login_mgr accepted 127.0.0.1:58298 as conn 56
login_mgr accepted 127.0.0.1:58299 as conn 57
login_mgr accepted 127.0.0.1:58300 as conn 58
login_mgr accepted 127.0.0.1:58302 as conn 59
login_mgr accepted 127.0.0.1:58303 as conn 60
login_mgr accepted 127.0.0.1:58304 as conn 61
login_mgr accepted 127.0.0.1:58307 as conn 62
login_mgr accepted 127.0.0.1:58313 as conn 63
login_mgr accepted 127.0.0.1:58314 as conn 64
login_mgr accepted 127.0.0.1:58315 as conn 65
login_mgr accepted 127.0.0.1:58320 as conn 66
login_mgr accepted 127.0.0.1:58321 as conn 67
login_mgr accepted 127.0.0.1:58322 as conn 68
login_mgr accepted 127.0.0.1:58323 as conn 69
login_mgr accepted 127.0.0.1:58326 as conn 70
login_mgr accepted 127.0.0.1:58333 as conn 71
login_mgr accepted 127.0.0.1:58342 as conn 72
login_mgr accepted 127.0.0.1:58344 as conn 73
login_mgr accepted 127.0.0.1:58346 as conn 74
login_mgr accepted 127.0.0.1:58352 as conn 75
login_mgr accepted 127.0.0.1:58353 as conn 76
login_mgr accepted 127.0.0.1:58354 as conn 77
login_mgr accepted 127.0.0.1:58356 as conn 78
login_mgr accepted 127.0.0.1:58360 as conn 79
login_mgr accepted 127.0.0.1:58361 as conn 80
login_mgr accepted 127.0.0.1:58363 as conn 81
login_mgr accepted 127.0.0.1:58368 as conn 82
login_mgr accepted 127.0.0.1:58371 as conn 83
login_mgr accepted 127.0.0.1:58374 as conn 84
login_mgr accepted 127.0.0.1:58375 as conn 85
login_mgr accepted 127.0.0.1:58376 as conn 86
login_mgr accepted 127.0.0.1:58382 as conn 87
login_mgr accepted 127.0.0.1:58391 as conn 88
login_mgr accepted 127.0.0.1:58392 as conn 89
login_mgr accepted 127.0.0.1:58395 as conn 90
login_mgr accepted 127.0.0.1:58399 as conn 91
login_mgr accepted 127.0.0.1:58405 as conn 92
login_mgr accepted 127.0.0.1:58406 as conn 93
login_mgr accepted 127.0.0.1:58407 as conn 94
login_mgr accepted 127.0.0.1:58411 as conn 95
login_mgr accepted 127.0.0.1:58412 as conn 96
login_mgr accepted 127.0.0.1:58413 as conn 97
login_mgr accepted 127.0.0.1:58418 as conn 98
login_mgr accepted 127.0.0.1:58419 as conn 99
login_mgr accepted 127.0.0.1:58424 as conn 100
login_mgr accepted 127.0.0.1:58425 as conn 101
login_mgr accepted 127.0.0.1:58426 as conn 102
login_mgr accepted 127.0.0.1:58428 as conn 103
login_mgr accepted 127.0.0.1:58433 as conn 104
login_mgr accepted 127.0.0.1:58434 as conn 105
login_mgr accepted 127.0.0.1:58436 as conn 106
login_mgr accepted 127.0.0.1:58444 as conn 107
login_mgr accepted 127.0.0.1:58450 as conn 108
login_mgr accepted 127.0.0.1:58454 as conn 109
login_mgr accepted 127.0.0.1:58455 as conn 110
login_mgr accepted 127.0.0.1:58457 as conn 111
login_mgr accepted 127.0.0.1:58460 as conn 112
login_mgr accepted 127.0.0.1:58462 as conn 113
login_mgr accepted 127.0.0.1:58464 as conn 114
login_mgr accepted 127.0.0.1:58465 as conn 115
login_mgr accepted 127.0.0.1:58471 as conn 116
login_mgr accepted 127.0.0.1:58474 as conn 117
login_mgr accepted 127.0.0.1:58477 as conn 118
login_mgr accepted 127.0.0.1:58478 as conn 119
login_mgr accepted 127.0.0.1:58485 as conn 120
login_mgr accepted 127.0.0.1:58486 as conn 121
login_mgr accepted 127.0.0.1:58487 as conn 122
login_mgr accepted 127.0.0.1:58493 as conn 123
login_mgr accepted 127.0.0.1:58494 as conn 124
login_mgr accepted 127.0.0.1:58502 as conn 125
login_mgr accepted 127.0.0.1:58505 as conn 126
login_mgr accepted 127.0.0.1:58506 as conn 127
login_mgr accepted 127.0.0.1:58507 as conn 128
login_mgr accepted 127.0.0.1:58512 as conn 129
login_mgr accepted 127.0.0.1:58513 as conn 130
login_mgr accepted 127.0.0.1:58514 as conn 131
login_mgr accepted 127.0.0.1:58516 as conn 132
login_mgr accepted 127.0.0.1:58521 as conn 133
login_mgr accepted 127.0.0.1:58522 as conn 134
login_mgr accepted 127.0.0.1:58523 as conn 135
login_mgr accepted 127.0.0.1:58532 as conn 136
login_mgr accepted 127.0.0.1:58537 as conn 137
login_mgr accepted 127.0.0.1:58539 as conn 138
login_mgr accepted 127.0.0.1:58542 as conn 139
login_mgr accepted 127.0.0.1:58543 as conn 140
login_mgr accepted 127.0.0.1:58545 as conn 141
login_mgr accepted 127.0.0.1:58553 as conn 142
login_mgr accepted 127.0.0.1:58557 as conn 143
login_mgr accepted 127.0.0.1:58558 as conn 144
login_mgr accepted 127.0.0.1:58569 as conn 145
login_mgr accepted 127.0.0.1:58570 as conn 146
login_mgr accepted 127.0.0.1:58571 as conn 147
login_mgr accepted 127.0.0.1:58572 as conn 148
login_mgr accepted 127.0.0.1:58581 as conn 149
