starting process mgr with one V8 and 1 scene(s) from E:\VsCode\skynet\ets_runtime\perf\results\runtime_configs\map_capacity_20260713_082359\180p_8g_r2\mgr.json
scene login_mgr (LoginMgr) listening on 127.0.0.1:7000
[process:mgr] one V8 started with 1 scene(s)
[login_mgr] LoginMgr scene started at 127.0.0.1:7000 with login scenes: login_1
login_mgr accepted 127.0.0.1:58327 as conn 1
login_mgr accepted 127.0.0.1:58339 as conn 2
login_mgr accepted 127.0.0.1:58340 as conn 3
login_mgr accepted 127.0.0.1:58341 as conn 4
login_mgr accepted 127.0.0.1:58342 as conn 5
login_mgr accepted 127.0.0.1:58343 as conn 6
login_mgr accepted 127.0.0.1:58344 as conn 7
login_mgr accepted 127.0.0.1:58345 as conn 8
login_mgr accepted 127.0.0.1:58346 as conn 9
login_mgr accepted 127.0.0.1:58347 as conn 10
login_mgr accepted 127.0.0.1:58348 as conn 11
login_mgr accepted 127.0.0.1:58349 as conn 12
login_mgr accepted 127.0.0.1:58350 as conn 13
login_mgr accepted 127.0.0.1:58351 as conn 14
login_mgr accepted 127.0.0.1:58352 as conn 15
login_mgr accepted 127.0.0.1:58353 as conn 16
login_mgr accepted 127.0.0.1:58354 as conn 17
login_mgr accepted 127.0.0.1:58405 as conn 18
login_mgr accepted 127.0.0.1:58414 as conn 19
login_mgr accepted 127.0.0.1:58418 as conn 20
login_mgr accepted 127.0.0.1:58419 as conn 21
login_mgr accepted 127.0.0.1:58422 as conn 22
login_mgr accepted 127.0.0.1:58423 as conn 23
login_mgr accepted 127.0.0.1:58424 as conn 24
login_mgr accepted 127.0.0.1:58425 as conn 25
login_mgr accepted 127.0.0.1:58426 as conn 26
login_mgr accepted 127.0.0.1:58427 as conn 27
login_mgr accepted 127.0.0.1:58428 as conn 28
login_mgr accepted 127.0.0.1:58429 as conn 29
login_mgr accepted 127.0.0.1:58430 as conn 30
login_mgr accepted 127.0.0.1:58431 as conn 31
login_mgr accepted 127.0.0.1:58432 as conn 32
login_mgr accepted 127.0.0.1:58448 as conn 33
login_mgr accepted 127.0.0.1:58461 as conn 34
login_mgr accepted 127.0.0.1:58462 as conn 35
login_mgr accepted 127.0.0.1:58463 as conn 36
login_mgr accepted 127.0.0.1:58464 as conn 37
login_mgr accepted 127.0.0.1:58465 as conn 38
login_mgr accepted 127.0.0.1:58467 as conn 39
login_mgr accepted 127.0.0.1:58471 as conn 40
login_mgr accepted 127.0.0.1:58474 as conn 41
login_mgr accepted 127.0.0.1:58475 as conn 42
login_mgr accepted 127.0.0.1:58477 as conn 43
login_mgr accepted 127.0.0.1:58481 as conn 44
login_mgr accepted 127.0.0.1:58482 as conn 45
login_mgr accepted 127.0.0.1:58484 as conn 46
login_mgr accepted 127.0.0.1:58490 as conn 47
login_mgr accepted 127.0.0.1:58491 as conn 48
login_mgr accepted 127.0.0.1:58492 as conn 49
login_mgr accepted 127.0.0.1:58504 as conn 50
login_mgr accepted 127.0.0.1:58505 as conn 51
login_mgr accepted 127.0.0.1:58511 as conn 52
login_mgr accepted 127.0.0.1:58513 as conn 53
login_mgr accepted 127.0.0.1:58514 as conn 54
login_mgr accepted 127.0.0.1:58515 as conn 55
login_mgr accepted 127.0.0.1:58518 as conn 56
login_mgr accepted 127.0.0.1:58519 as conn 57
login_mgr accepted 127.0.0.1:58520 as conn 58
login_mgr accepted 127.0.0.1:58521 as conn 59
login_mgr accepted 127.0.0.1:58528 as conn 60
login_mgr accepted 127.0.0.1:58532 as conn 61
login_mgr accepted 127.0.0.1:58534 as conn 62
login_mgr accepted 127.0.0.1:58535 as conn 63
login_mgr accepted 127.0.0.1:58536 as conn 64
login_mgr accepted 127.0.0.1:58538 as conn 65
login_mgr accepted 127.0.0.1:58551 as conn 66
login_mgr accepted 127.0.0.1:58554 as conn 67
login_mgr accepted 127.0.0.1:58559 as conn 68
login_mgr accepted 127.0.0.1:58566 as conn 69
login_mgr accepted 127.0.0.1:58567 as conn 70
login_mgr accepted 127.0.0.1:58568 as conn 71
login_mgr accepted 127.0.0.1:58576 as conn 72
login_mgr accepted 127.0.0.1:58577 as conn 73
login_mgr accepted 127.0.0.1:58578 as conn 74
login_mgr accepted 127.0.0.1:58579 as conn 75
login_mgr accepted 127.0.0.1:58588 as conn 76
login_mgr accepted 127.0.0.1:58589 as conn 77
login_mgr accepted 127.0.0.1:58590 as conn 78
login_mgr accepted 127.0.0.1:58591 as conn 79
login_mgr accepted 127.0.0.1:58600 as conn 80
login_mgr accepted 127.0.0.1:58601 as conn 81
login_mgr accepted 127.0.0.1:58602 as conn 82
login_mgr accepted 127.0.0.1:58603 as conn 83
login_mgr accepted 127.0.0.1:58606 as conn 84
login_mgr accepted 127.0.0.1:58607 as conn 85
login_mgr accepted 127.0.0.1:58608 as conn 86
login_mgr accepted 127.0.0.1:58611 as conn 87
login_mgr accepted 127.0.0.1:58620 as conn 88
login_mgr accepted 127.0.0.1:58621 as conn 89
login_mgr accepted 127.0.0.1:58622 as conn 90
login_mgr accepted 127.0.0.1:58623 as conn 91
login_mgr accepted 127.0.0.1:58626 as conn 92
login_mgr accepted 127.0.0.1:58633 as conn 93
login_mgr accepted 127.0.0.1:58635 as conn 94
login_mgr accepted 127.0.0.1:58636 as conn 95
login_mgr accepted 127.0.0.1:58639 as conn 96
login_mgr accepted 127.0.0.1:58640 as conn 97
login_mgr accepted 127.0.0.1:58641 as conn 98
login_mgr accepted 127.0.0.1:58649 as conn 99
login_mgr accepted 127.0.0.1:58652 as conn 100
login_mgr accepted 127.0.0.1:58659 as conn 101
login_mgr accepted 127.0.0.1:58661 as conn 102
login_mgr accepted 127.0.0.1:58662 as conn 103
login_mgr accepted 127.0.0.1:58669 as conn 104
login_mgr accepted 127.0.0.1:58675 as conn 105
login_mgr accepted 127.0.0.1:58676 as conn 106
login_mgr accepted 127.0.0.1:58679 as conn 107
login_mgr accepted 127.0.0.1:58681 as conn 108
login_mgr accepted 127.0.0.1:58688 as conn 109
login_mgr accepted 127.0.0.1:58689 as conn 110
login_mgr accepted 127.0.0.1:58690 as conn 111
login_mgr accepted 127.0.0.1:58693 as conn 112
login_mgr accepted 127.0.0.1:58694 as conn 113
login_mgr accepted 127.0.0.1:58695 as conn 114
login_mgr accepted 127.0.0.1:58698 as conn 115
login_mgr accepted 127.0.0.1:58700 as conn 116
login_mgr accepted 127.0.0.1:58705 as conn 117
login_mgr accepted 127.0.0.1:58707 as conn 118
login_mgr accepted 127.0.0.1:58709 as conn 119
login_mgr accepted 127.0.0.1:58715 as conn 120
login_mgr accepted 127.0.0.1:58724 as conn 121
login_mgr accepted 127.0.0.1:58729 as conn 122
login_mgr accepted 127.0.0.1:58730 as conn 123
login_mgr accepted 127.0.0.1:58731 as conn 124
login_mgr accepted 127.0.0.1:58734 as conn 125
login_mgr accepted 127.0.0.1:58735 as conn 126
login_mgr accepted 127.0.0.1:58740 as conn 127
login_mgr accepted 127.0.0.1:58741 as conn 128
login_mgr accepted 127.0.0.1:58750 as conn 129
login_mgr accepted 127.0.0.1:58751 as conn 130
login_mgr accepted 127.0.0.1:58752 as conn 131
login_mgr accepted 127.0.0.1:58754 as conn 132
login_mgr accepted 127.0.0.1:58762 as conn 133
login_mgr accepted 127.0.0.1:58763 as conn 134
login_mgr accepted 127.0.0.1:58764 as conn 135
login_mgr accepted 127.0.0.1:58773 as conn 136
login_mgr accepted 127.0.0.1:58774 as conn 137
login_mgr accepted 127.0.0.1:58775 as conn 138
login_mgr accepted 127.0.0.1:58778 as conn 139
login_mgr accepted 127.0.0.1:58787 as conn 140
login_mgr accepted 127.0.0.1:58788 as conn 141
login_mgr accepted 127.0.0.1:58789 as conn 142
login_mgr accepted 127.0.0.1:58790 as conn 143
login_mgr accepted 127.0.0.1:58799 as conn 144
login_mgr accepted 127.0.0.1:58800 as conn 145
login_mgr accepted 127.0.0.1:58801 as conn 146
login_mgr accepted 127.0.0.1:58802 as conn 147
login_mgr accepted 127.0.0.1:58811 as conn 148
login_mgr accepted 127.0.0.1:58812 as conn 149
