starting process mgr with one V8 and 1 scene(s) from E:\VsCode\skynet\ets_runtime\perf\results\runtime_configs\map_capacity_20260713_082359\200p_8g_r2\mgr.json
scene login_mgr (LoginMgr) listening on 127.0.0.1:7000
[process:mgr] one V8 started with 1 scene(s)
[login_mgr] LoginMgr scene started at 127.0.0.1:7000 with login scenes: login_1
login_mgr accepted 127.0.0.1:54877 as conn 1
login_mgr accepted 127.0.0.1:54889 as conn 2
login_mgr accepted 127.0.0.1:54890 as conn 3
login_mgr accepted 127.0.0.1:54891 as conn 4
login_mgr accepted 127.0.0.1:54892 as conn 5
login_mgr accepted 127.0.0.1:54894 as conn 6
login_mgr accepted 127.0.0.1:54895 as conn 7
login_mgr accepted 127.0.0.1:54896 as conn 8
login_mgr accepted 127.0.0.1:54897 as conn 9
login_mgr accepted 127.0.0.1:54898 as conn 10
login_mgr accepted 127.0.0.1:54901 as conn 11
login_mgr accepted 127.0.0.1:54902 as conn 12
login_mgr accepted 127.0.0.1:54903 as conn 13
login_mgr accepted 127.0.0.1:54904 as conn 14
login_mgr accepted 127.0.0.1:54905 as conn 15
login_mgr accepted 127.0.0.1:54906 as conn 16
login_mgr accepted 127.0.0.1:54907 as conn 17
login_mgr accepted 127.0.0.1:54958 as conn 18
login_mgr accepted 127.0.0.1:54967 as conn 19
login_mgr accepted 127.0.0.1:54971 as conn 20
login_mgr accepted 127.0.0.1:54972 as conn 21
login_mgr accepted 127.0.0.1:54973 as conn 22
login_mgr accepted 127.0.0.1:54974 as conn 23
login_mgr accepted 127.0.0.1:54975 as conn 24
login_mgr accepted 127.0.0.1:54976 as conn 25
login_mgr accepted 127.0.0.1:54977 as conn 26
login_mgr accepted 127.0.0.1:54979 as conn 27
login_mgr accepted 127.0.0.1:54983 as conn 28
login_mgr accepted 127.0.0.1:54984 as conn 29
login_mgr accepted 127.0.0.1:54985 as conn 30
login_mgr accepted 127.0.0.1:54986 as conn 31
login_mgr accepted 127.0.0.1:54987 as conn 32
login_mgr accepted 127.0.0.1:54988 as conn 33
login_mgr accepted 127.0.0.1:54989 as conn 34
login_mgr accepted 127.0.0.1:55006 as conn 35
login_mgr accepted 127.0.0.1:55019 as conn 36
login_mgr accepted 127.0.0.1:55020 as conn 37
login_mgr accepted 127.0.0.1:55021 as conn 38
login_mgr accepted 127.0.0.1:55022 as conn 39
login_mgr accepted 127.0.0.1:55024 as conn 40
login_mgr accepted 127.0.0.1:55026 as conn 41
login_mgr accepted 127.0.0.1:55029 as conn 42
login_mgr accepted 127.0.0.1:55030 as conn 43
login_mgr accepted 127.0.0.1:55031 as conn 44
login_mgr accepted 127.0.0.1:55034 as conn 45
login_mgr accepted 127.0.0.1:55036 as conn 46
login_mgr accepted 127.0.0.1:55038 as conn 47
login_mgr accepted 127.0.0.1:55041 as conn 48
login_mgr accepted 127.0.0.1:55042 as conn 49
login_mgr accepted 127.0.0.1:55043 as conn 50
login_mgr accepted 127.0.0.1:55044 as conn 51
login_mgr accepted 127.0.0.1:55061 as conn 52
login_mgr accepted 127.0.0.1:55064 as conn 53
login_mgr accepted 127.0.0.1:55065 as conn 54
login_mgr accepted 127.0.0.1:55067 as conn 55
login_mgr accepted 127.0.0.1:55069 as conn 56
login_mgr accepted 127.0.0.1:55074 as conn 57
login_mgr accepted 127.0.0.1:55078 as conn 58
login_mgr accepted 127.0.0.1:55080 as conn 59
login_mgr accepted 127.0.0.1:55081 as conn 60
login_mgr accepted 127.0.0.1:55084 as conn 61
login_mgr accepted 127.0.0.1:55085 as conn 62
login_mgr accepted 127.0.0.1:55088 as conn 63
login_mgr accepted 127.0.0.1:55089 as conn 64
login_mgr accepted 127.0.0.1:55092 as conn 65
login_mgr accepted 127.0.0.1:55093 as conn 66
login_mgr accepted 127.0.0.1:55094 as conn 67
login_mgr accepted 127.0.0.1:55107 as conn 68
login_mgr accepted 127.0.0.1:55110 as conn 69
login_mgr accepted 127.0.0.1:55111 as conn 70
login_mgr accepted 127.0.0.1:55112 as conn 71
login_mgr accepted 127.0.0.1:55119 as conn 72
login_mgr accepted 127.0.0.1:55122 as conn 73
login_mgr accepted 127.0.0.1:55126 as conn 74
login_mgr accepted 127.0.0.1:55127 as conn 75
login_mgr accepted 127.0.0.1:55129 as conn 76
login_mgr accepted 127.0.0.1:55133 as conn 77
login_mgr accepted 127.0.0.1:55138 as conn 78
login_mgr accepted 127.0.0.1:55139 as conn 79
login_mgr accepted 127.0.0.1:55140 as conn 80
login_mgr accepted 127.0.0.1:55144 as conn 81
login_mgr accepted 127.0.0.1:55145 as conn 82
login_mgr accepted 127.0.0.1:55146 as conn 83
login_mgr accepted 127.0.0.1:55153 as conn 84
login_mgr accepted 127.0.0.1:55158 as conn 85
login_mgr accepted 127.0.0.1:55160 as conn 86
login_mgr accepted 127.0.0.1:55161 as conn 87
login_mgr accepted 127.0.0.1:55163 as conn 88
login_mgr accepted 127.0.0.1:55167 as conn 89
login_mgr accepted 127.0.0.1:55172 as conn 90
login_mgr accepted 127.0.0.1:55175 as conn 91
login_mgr accepted 127.0.0.1:55177 as conn 92
login_mgr accepted 127.0.0.1:55180 as conn 93
login_mgr accepted 127.0.0.1:55182 as conn 94
login_mgr accepted 127.0.0.1:55187 as conn 95
login_mgr accepted 127.0.0.1:55190 as conn 96
login_mgr accepted 127.0.0.1:55192 as conn 97
login_mgr accepted 127.0.0.1:55193 as conn 98
login_mgr accepted 127.0.0.1:55195 as conn 99
login_mgr accepted 127.0.0.1:55200 as conn 100
login_mgr accepted 127.0.0.1:55205 as conn 101
login_mgr accepted 127.0.0.1:55209 as conn 102
login_mgr accepted 127.0.0.1:55212 as conn 103
login_mgr accepted 127.0.0.1:55213 as conn 104
login_mgr accepted 127.0.0.1:55215 as conn 105
login_mgr accepted 127.0.0.1:55219 as conn 106
login_mgr accepted 127.0.0.1:55221 as conn 107
login_mgr accepted 127.0.0.1:55223 as conn 108
login_mgr accepted 127.0.0.1:55228 as conn 109
login_mgr accepted 127.0.0.1:55229 as conn 110
login_mgr accepted 127.0.0.1:55233 as conn 111
login_mgr accepted 127.0.0.1:55236 as conn 112
login_mgr accepted 127.0.0.1:55239 as conn 113
login_mgr accepted 127.0.0.1:55242 as conn 114
login_mgr accepted 127.0.0.1:55244 as conn 115
login_mgr accepted 127.0.0.1:55248 as conn 116
login_mgr accepted 127.0.0.1:55254 as conn 117
login_mgr accepted 127.0.0.1:55258 as conn 118
login_mgr accepted 127.0.0.1:55262 as conn 119
login_mgr accepted 127.0.0.1:55263 as conn 120
login_mgr accepted 127.0.0.1:55266 as conn 121
login_mgr accepted 127.0.0.1:55270 as conn 122
login_mgr accepted 127.0.0.1:55271 as conn 123
login_mgr accepted 127.0.0.1:55274 as conn 124
login_mgr accepted 127.0.0.1:55275 as conn 125
login_mgr accepted 127.0.0.1:55279 as conn 126
login_mgr accepted 127.0.0.1:55280 as conn 127
login_mgr accepted 127.0.0.1:55285 as conn 128
login_mgr accepted 127.0.0.1:55286 as conn 129
login_mgr accepted 127.0.0.1:55291 as conn 130
login_mgr accepted 127.0.0.1:55292 as conn 131
login_mgr accepted 127.0.0.1:55294 as conn 132
login_mgr accepted 127.0.0.1:55299 as conn 133
login_mgr accepted 127.0.0.1:55304 as conn 134
login_mgr accepted 127.0.0.1:55308 as conn 135
login_mgr accepted 127.0.0.1:55309 as conn 136
login_mgr accepted 127.0.0.1:55310 as conn 137
login_mgr accepted 127.0.0.1:55317 as conn 138
login_mgr accepted 127.0.0.1:55321 as conn 139
login_mgr accepted 127.0.0.1:55324 as conn 140
login_mgr accepted 127.0.0.1:55325 as conn 141
login_mgr accepted 127.0.0.1:55330 as conn 142
login_mgr accepted 127.0.0.1:55331 as conn 143
login_mgr accepted 127.0.0.1:55336 as conn 144
login_mgr accepted 127.0.0.1:55337 as conn 145
login_mgr accepted 127.0.0.1:55347 as conn 146
login_mgr accepted 127.0.0.1:55348 as conn 147
login_mgr accepted 127.0.0.1:55350 as conn 148
login_mgr accepted 127.0.0.1:55361 as conn 149
