starting process mgr with one V8 and 1 scene(s) from E:\VsCode\skynet\ets_runtime\perf\results\runtime_configs\map_capacity_20260713_082359\180p_8g_r1\mgr.json
scene login_mgr (LoginMgr) listening on 127.0.0.1:7000
[process:mgr] one V8 started with 1 scene(s)
[login_mgr] LoginMgr scene started at 127.0.0.1:7000 with login scenes: login_1
login_mgr accepted 127.0.0.1:59257 as conn 1
login_mgr accepted 127.0.0.1:59269 as conn 2
login_mgr accepted 127.0.0.1:59270 as conn 3
login_mgr accepted 127.0.0.1:59271 as conn 4
login_mgr accepted 127.0.0.1:59272 as conn 5
login_mgr accepted 127.0.0.1:59273 as conn 6
login_mgr accepted 127.0.0.1:59274 as conn 7
login_mgr accepted 127.0.0.1:59275 as conn 8
login_mgr accepted 127.0.0.1:59276 as conn 9
login_mgr accepted 127.0.0.1:59277 as conn 10
login_mgr accepted 127.0.0.1:59278 as conn 11
login_mgr accepted 127.0.0.1:59279 as conn 12
login_mgr accepted 127.0.0.1:59280 as conn 13
login_mgr accepted 127.0.0.1:59281 as conn 14
login_mgr accepted 127.0.0.1:59282 as conn 15
login_mgr accepted 127.0.0.1:59283 as conn 16
login_mgr accepted 127.0.0.1:59284 as conn 17
login_mgr accepted 127.0.0.1:59335 as conn 18
login_mgr accepted 127.0.0.1:59345 as conn 19
login_mgr accepted 127.0.0.1:59347 as conn 20
login_mgr accepted 127.0.0.1:59348 as conn 21
login_mgr accepted 127.0.0.1:59352 as conn 22
login_mgr accepted 127.0.0.1:59353 as conn 23
login_mgr accepted 127.0.0.1:59354 as conn 24
login_mgr accepted 127.0.0.1:59355 as conn 25
login_mgr accepted 127.0.0.1:59356 as conn 26
login_mgr accepted 127.0.0.1:59357 as conn 27
login_mgr accepted 127.0.0.1:59358 as conn 28
login_mgr accepted 127.0.0.1:59359 as conn 29
login_mgr accepted 127.0.0.1:59360 as conn 30
login_mgr accepted 127.0.0.1:59361 as conn 31
login_mgr accepted 127.0.0.1:59362 as conn 32
login_mgr accepted 127.0.0.1:59365 as conn 33
login_mgr accepted 127.0.0.1:59390 as conn 34
login_mgr accepted 127.0.0.1:59391 as conn 35
login_mgr accepted 127.0.0.1:59392 as conn 36
login_mgr accepted 127.0.0.1:59396 as conn 37
login_mgr accepted 127.0.0.1:59397 as conn 38
login_mgr accepted 127.0.0.1:59403 as conn 39
login_mgr accepted 127.0.0.1:59404 as conn 40
login_mgr accepted 127.0.0.1:59405 as conn 41
login_mgr accepted 127.0.0.1:59406 as conn 42
login_mgr accepted 127.0.0.1:59408 as conn 43
login_mgr accepted 127.0.0.1:59409 as conn 44
login_mgr accepted 127.0.0.1:59410 as conn 45
login_mgr accepted 127.0.0.1:59412 as conn 46
login_mgr accepted 127.0.0.1:59416 as conn 47
login_mgr accepted 127.0.0.1:59417 as conn 48
login_mgr accepted 127.0.0.1:59419 as conn 49
login_mgr accepted 127.0.0.1:59420 as conn 50
login_mgr accepted 127.0.0.1:59425 as conn 51
login_mgr accepted 127.0.0.1:59432 as conn 52
login_mgr accepted 127.0.0.1:59435 as conn 53
login_mgr accepted 127.0.0.1:59443 as conn 54
login_mgr accepted 127.0.0.1:59448 as conn 55
login_mgr accepted 127.0.0.1:59450 as conn 56
login_mgr accepted 127.0.0.1:59453 as conn 57
login_mgr accepted 127.0.0.1:59454 as conn 58
login_mgr accepted 127.0.0.1:59457 as conn 59
login_mgr accepted 127.0.0.1:59458 as conn 60
login_mgr accepted 127.0.0.1:59461 as conn 61
login_mgr accepted 127.0.0.1:59462 as conn 62
login_mgr accepted 127.0.0.1:59463 as conn 63
login_mgr accepted 127.0.0.1:59469 as conn 64
login_mgr accepted 127.0.0.1:59470 as conn 65
login_mgr accepted 127.0.0.1:59471 as conn 66
login_mgr accepted 127.0.0.1:59472 as conn 67
login_mgr accepted 127.0.0.1:59473 as conn 68
login_mgr accepted 127.0.0.1:59478 as conn 69
login_mgr accepted 127.0.0.1:59482 as conn 70
login_mgr accepted 127.0.0.1:59492 as conn 71
login_mgr accepted 127.0.0.1:59496 as conn 72
login_mgr accepted 127.0.0.1:59502 as conn 73
login_mgr accepted 127.0.0.1:59505 as conn 74
login_mgr accepted 127.0.0.1:59506 as conn 75
login_mgr accepted 127.0.0.1:59509 as conn 76
login_mgr accepted 127.0.0.1:59510 as conn 77
login_mgr accepted 127.0.0.1:59511 as conn 78
login_mgr accepted 127.0.0.1:59513 as conn 79
login_mgr accepted 127.0.0.1:59515 as conn 80
login_mgr accepted 127.0.0.1:59516 as conn 81
login_mgr accepted 127.0.0.1:59519 as conn 82
login_mgr accepted 127.0.0.1:59523 as conn 83
login_mgr accepted 127.0.0.1:59524 as conn 84
login_mgr accepted 127.0.0.1:59525 as conn 85
login_mgr accepted 127.0.0.1:59528 as conn 86
login_mgr accepted 127.0.0.1:59540 as conn 87
login_mgr accepted 127.0.0.1:59546 as conn 88
login_mgr accepted 127.0.0.1:59552 as conn 89
login_mgr accepted 127.0.0.1:59554 as conn 90
login_mgr accepted 127.0.0.1:59556 as conn 91
login_mgr accepted 127.0.0.1:59557 as conn 92
login_mgr accepted 127.0.0.1:59558 as conn 93
login_mgr accepted 127.0.0.1:59564 as conn 94
login_mgr accepted 127.0.0.1:59565 as conn 95
login_mgr accepted 127.0.0.1:59566 as conn 96
login_mgr accepted 127.0.0.1:59576 as conn 97
login_mgr accepted 127.0.0.1:59577 as conn 98
login_mgr accepted 127.0.0.1:59579 as conn 99
login_mgr accepted 127.0.0.1:59586 as conn 100
login_mgr accepted 127.0.0.1:59587 as conn 101
login_mgr accepted 127.0.0.1:59588 as conn 102
login_mgr accepted 127.0.0.1:59589 as conn 103
login_mgr accepted 127.0.0.1:59590 as conn 104
login_mgr accepted 127.0.0.1:59591 as conn 105
login_mgr accepted 127.0.0.1:59592 as conn 106
login_mgr accepted 127.0.0.1:59597 as conn 107
login_mgr accepted 127.0.0.1:59601 as conn 108
login_mgr accepted 127.0.0.1:59603 as conn 109
login_mgr accepted 127.0.0.1:59604 as conn 110
login_mgr accepted 127.0.0.1:59611 as conn 111
login_mgr accepted 127.0.0.1:59612 as conn 112
login_mgr accepted 127.0.0.1:59622 as conn 113
login_mgr accepted 127.0.0.1:59624 as conn 114
login_mgr accepted 127.0.0.1:59626 as conn 115
login_mgr accepted 127.0.0.1:59631 as conn 116
login_mgr accepted 127.0.0.1:59637 as conn 117
login_mgr accepted 127.0.0.1:59638 as conn 118
login_mgr accepted 127.0.0.1:59643 as conn 119
login_mgr accepted 127.0.0.1:59645 as conn 120
login_mgr accepted 127.0.0.1:59646 as conn 121
login_mgr accepted 127.0.0.1:59652 as conn 122
login_mgr accepted 127.0.0.1:59653 as conn 123
login_mgr accepted 127.0.0.1:59655 as conn 124
login_mgr accepted 127.0.0.1:59663 as conn 125
login_mgr accepted 127.0.0.1:59664 as conn 126
login_mgr accepted 127.0.0.1:59667 as conn 127
login_mgr accepted 127.0.0.1:59675 as conn 128
login_mgr accepted 127.0.0.1:59676 as conn 129
login_mgr accepted 127.0.0.1:59677 as conn 130
login_mgr accepted 127.0.0.1:59678 as conn 131
login_mgr accepted 127.0.0.1:59679 as conn 132
login_mgr accepted 127.0.0.1:59686 as conn 133
login_mgr accepted 127.0.0.1:59687 as conn 134
login_mgr accepted 127.0.0.1:59689 as conn 135
login_mgr accepted 127.0.0.1:59699 as conn 136
login_mgr accepted 127.0.0.1:59700 as conn 137
login_mgr accepted 127.0.0.1:59701 as conn 138
login_mgr accepted 127.0.0.1:59702 as conn 139
login_mgr accepted 127.0.0.1:59711 as conn 140
login_mgr accepted 127.0.0.1:59712 as conn 141
login_mgr accepted 127.0.0.1:59713 as conn 142
login_mgr accepted 127.0.0.1:59720 as conn 143
login_mgr accepted 127.0.0.1:59721 as conn 144
login_mgr accepted 127.0.0.1:59722 as conn 145
login_mgr accepted 127.0.0.1:59723 as conn 146
login_mgr accepted 127.0.0.1:59724 as conn 147
login_mgr accepted 127.0.0.1:59725 as conn 148
login_mgr accepted 127.0.0.1:59732 as conn 149
