starting process mgr with one V8 and 1 scene(s) from E:\VsCode\skynet\ets_runtime\perf\results\runtime_configs\map_capacity_20260713_092754\200p_8g_r1\mgr.json
scene login_mgr (LoginMgr) listening on 127.0.0.1:7000
[process:mgr] one V8 started with 1 scene(s)
[login_mgr] LoginMgr scene started at 127.0.0.1:7000 with login scenes: login_1
login_mgr accepted 127.0.0.1:52635 as conn 1
login_mgr accepted 127.0.0.1:52647 as conn 2
login_mgr accepted 127.0.0.1:52648 as conn 3
login_mgr accepted 127.0.0.1:52649 as conn 4
login_mgr accepted 127.0.0.1:52650 as conn 5
login_mgr accepted 127.0.0.1:52651 as conn 6
login_mgr accepted 127.0.0.1:52652 as conn 7
login_mgr accepted 127.0.0.1:52653 as conn 8
login_mgr accepted 127.0.0.1:52654 as conn 9
login_mgr accepted 127.0.0.1:52655 as conn 10
login_mgr accepted 127.0.0.1:52656 as conn 11
login_mgr accepted 127.0.0.1:52657 as conn 12
login_mgr accepted 127.0.0.1:52658 as conn 13
login_mgr accepted 127.0.0.1:52659 as conn 14
login_mgr accepted 127.0.0.1:52660 as conn 15
login_mgr accepted 127.0.0.1:52661 as conn 16
login_mgr accepted 127.0.0.1:52662 as conn 17
login_mgr accepted 127.0.0.1:52713 as conn 18
login_mgr accepted 127.0.0.1:52723 as conn 19
login_mgr accepted 127.0.0.1:52725 as conn 20
login_mgr accepted 127.0.0.1:52726 as conn 21
login_mgr accepted 127.0.0.1:52731 as conn 22
login_mgr accepted 127.0.0.1:52732 as conn 23
login_mgr accepted 127.0.0.1:52733 as conn 24
login_mgr accepted 127.0.0.1:52734 as conn 25
login_mgr accepted 127.0.0.1:52735 as conn 26
login_mgr accepted 127.0.0.1:52736 as conn 27
login_mgr accepted 127.0.0.1:52737 as conn 28
login_mgr accepted 127.0.0.1:52738 as conn 29
login_mgr accepted 127.0.0.1:52739 as conn 30
login_mgr accepted 127.0.0.1:52741 as conn 31
login_mgr accepted 127.0.0.1:52742 as conn 32
login_mgr accepted 127.0.0.1:52743 as conn 33
login_mgr accepted 127.0.0.1:52744 as conn 34
login_mgr accepted 127.0.0.1:52758 as conn 35
login_mgr accepted 127.0.0.1:52759 as conn 36
login_mgr accepted 127.0.0.1:52760 as conn 37
login_mgr accepted 127.0.0.1:52780 as conn 38
login_mgr accepted 127.0.0.1:52782 as conn 39
login_mgr accepted 127.0.0.1:52783 as conn 40
login_mgr accepted 127.0.0.1:52784 as conn 41
login_mgr accepted 127.0.0.1:52785 as conn 42
login_mgr accepted 127.0.0.1:52791 as conn 43
login_mgr accepted 127.0.0.1:52792 as conn 44
login_mgr accepted 127.0.0.1:52793 as conn 45
login_mgr accepted 127.0.0.1:52794 as conn 46
login_mgr accepted 127.0.0.1:52803 as conn 47
login_mgr accepted 127.0.0.1:52804 as conn 48
login_mgr accepted 127.0.0.1:52805 as conn 49
login_mgr accepted 127.0.0.1:52806 as conn 50
login_mgr accepted 127.0.0.1:52807 as conn 51
login_mgr accepted 127.0.0.1:52808 as conn 52
login_mgr accepted 127.0.0.1:52809 as conn 53
login_mgr accepted 127.0.0.1:52810 as conn 54
login_mgr accepted 127.0.0.1:52816 as conn 55
login_mgr accepted 127.0.0.1:52824 as conn 56
login_mgr accepted 127.0.0.1:52825 as conn 57
login_mgr accepted 127.0.0.1:52826 as conn 58
login_mgr accepted 127.0.0.1:52833 as conn 59
login_mgr accepted 127.0.0.1:52841 as conn 60
login_mgr accepted 127.0.0.1:52842 as conn 61
login_mgr accepted 127.0.0.1:52843 as conn 62
login_mgr accepted 127.0.0.1:52852 as conn 63
login_mgr accepted 127.0.0.1:52853 as conn 64
login_mgr accepted 127.0.0.1:52860 as conn 65
login_mgr accepted 127.0.0.1:52861 as conn 66
login_mgr accepted 127.0.0.1:52862 as conn 67
login_mgr accepted 127.0.0.1:52863 as conn 68
login_mgr accepted 127.0.0.1:52864 as conn 69
login_mgr accepted 127.0.0.1:52865 as conn 70
login_mgr accepted 127.0.0.1:52866 as conn 71
login_mgr accepted 127.0.0.1:52867 as conn 72
login_mgr accepted 127.0.0.1:52875 as conn 73
login_mgr accepted 127.0.0.1:52879 as conn 74
login_mgr accepted 127.0.0.1:52880 as conn 75
login_mgr accepted 127.0.0.1:52881 as conn 76
login_mgr accepted 127.0.0.1:52882 as conn 77
login_mgr accepted 127.0.0.1:52889 as conn 78
login_mgr accepted 127.0.0.1:52892 as conn 79
login_mgr accepted 127.0.0.1:52894 as conn 80
login_mgr accepted 127.0.0.1:52908 as conn 81
login_mgr accepted 127.0.0.1:52913 as conn 82
login_mgr accepted 127.0.0.1:52914 as conn 83
login_mgr accepted 127.0.0.1:52915 as conn 84
login_mgr accepted 127.0.0.1:52916 as conn 85
login_mgr accepted 127.0.0.1:52917 as conn 86
login_mgr accepted 127.0.0.1:52918 as conn 87
login_mgr accepted 127.0.0.1:52919 as conn 88
login_mgr accepted 127.0.0.1:52920 as conn 89
login_mgr accepted 127.0.0.1:52921 as conn 90
login_mgr accepted 127.0.0.1:52929 as conn 91
login_mgr accepted 127.0.0.1:52931 as conn 92
login_mgr accepted 127.0.0.1:52943 as conn 93
login_mgr accepted 127.0.0.1:52944 as conn 94
login_mgr accepted 127.0.0.1:52947 as conn 95
login_mgr accepted 127.0.0.1:52949 as conn 96
login_mgr accepted 127.0.0.1:52950 as conn 97
login_mgr accepted 127.0.0.1:52958 as conn 98
login_mgr accepted 127.0.0.1:52966 as conn 99
login_mgr accepted 127.0.0.1:52967 as conn 100
login_mgr accepted 127.0.0.1:52968 as conn 101
login_mgr accepted 127.0.0.1:52969 as conn 102
login_mgr accepted 127.0.0.1:52970 as conn 103
login_mgr accepted 127.0.0.1:52974 as conn 104
login_mgr accepted 127.0.0.1:52975 as conn 105
login_mgr accepted 127.0.0.1:52978 as conn 106
login_mgr accepted 127.0.0.1:52981 as conn 107
login_mgr accepted 127.0.0.1:52982 as conn 108
login_mgr accepted 127.0.0.1:52983 as conn 109
login_mgr accepted 127.0.0.1:52990 as conn 110
login_mgr accepted 127.0.0.1:52991 as conn 111
login_mgr accepted 127.0.0.1:52997 as conn 112
login_mgr accepted 127.0.0.1:52998 as conn 113
login_mgr accepted 127.0.0.1:52999 as conn 114
login_mgr accepted 127.0.0.1:53003 as conn 115
login_mgr accepted 127.0.0.1:53005 as conn 116
login_mgr accepted 127.0.0.1:53011 as conn 117
login_mgr accepted 127.0.0.1:53012 as conn 118
login_mgr accepted 127.0.0.1:53013 as conn 119
login_mgr accepted 127.0.0.1:53018 as conn 120
login_mgr accepted 127.0.0.1:53024 as conn 121
login_mgr accepted 127.0.0.1:53025 as conn 122
login_mgr accepted 127.0.0.1:53029 as conn 123
login_mgr accepted 127.0.0.1:53032 as conn 124
login_mgr accepted 127.0.0.1:53034 as conn 125
login_mgr accepted 127.0.0.1:53039 as conn 126
login_mgr accepted 127.0.0.1:53040 as conn 127
login_mgr accepted 127.0.0.1:53045 as conn 128
login_mgr accepted 127.0.0.1:53046 as conn 129
login_mgr accepted 127.0.0.1:53047 as conn 130
login_mgr accepted 127.0.0.1:53052 as conn 131
login_mgr accepted 127.0.0.1:53053 as conn 132
login_mgr accepted 127.0.0.1:53055 as conn 133
login_mgr accepted 127.0.0.1:53056 as conn 134
login_mgr accepted 127.0.0.1:53061 as conn 135
login_mgr accepted 127.0.0.1:53064 as conn 136
login_mgr accepted 127.0.0.1:53067 as conn 137
login_mgr accepted 127.0.0.1:53070 as conn 138
login_mgr accepted 127.0.0.1:53073 as conn 139
login_mgr accepted 127.0.0.1:53077 as conn 140
login_mgr accepted 127.0.0.1:53081 as conn 141
login_mgr accepted 127.0.0.1:53085 as conn 142
login_mgr accepted 127.0.0.1:53088 as conn 143
login_mgr accepted 127.0.0.1:53092 as conn 144
login_mgr accepted 127.0.0.1:53097 as conn 145
login_mgr accepted 127.0.0.1:53099 as conn 146
login_mgr accepted 127.0.0.1:53103 as conn 147
login_mgr accepted 127.0.0.1:53104 as conn 148
login_mgr accepted 127.0.0.1:53112 as conn 149
