starting process mgr with one V8 and 1 scene(s) from E:\VsCode\skynet\ets_runtime\perf\results\runtime_configs\map_capacity_20260713_081609\200p_8g_r1\mgr.json
scene login_mgr (LoginMgr) listening on 127.0.0.1:7000
login_mgr accepted 127.0.0.1:52068 as conn 150
login_mgr accepted 127.0.0.1:52071 as conn 151
login_mgr accepted 127.0.0.1:52073 as conn 152
login_mgr accepted 127.0.0.1:52075 as conn 153
login_mgr accepted 127.0.0.1:52082 as conn 154
login_mgr accepted 127.0.0.1:52083 as conn 155
login_mgr accepted 127.0.0.1:52090 as conn 156
login_mgr accepted 127.0.0.1:52091 as conn 157
login_mgr accepted 127.0.0.1:52092 as conn 158
login_mgr accepted 127.0.0.1:52099 as conn 159
login_mgr accepted 127.0.0.1:52101 as conn 160
login_mgr accepted 127.0.0.1:52103 as conn 161
login_mgr accepted 127.0.0.1:52108 as conn 162
login_mgr accepted 127.0.0.1:52109 as conn 163
login_mgr accepted 127.0.0.1:52111 as conn 164
login_mgr accepted 127.0.0.1:52113 as conn 165
login_mgr accepted 127.0.0.1:52118 as conn 166
login_mgr accepted 127.0.0.1:52119 as conn 167
login_mgr accepted 127.0.0.1:52124 as conn 168
login_mgr accepted 127.0.0.1:52128 as conn 169
login_mgr accepted 127.0.0.1:52135 as conn 170
login_mgr accepted 127.0.0.1:52136 as conn 171
login_mgr accepted 127.0.0.1:52141 as conn 172
login_mgr accepted 127.0.0.1:52142 as conn 173
login_mgr accepted 127.0.0.1:52147 as conn 174
login_mgr accepted 127.0.0.1:52148 as conn 175
login_mgr accepted 127.0.0.1:52155 as conn 176
login_mgr accepted 127.0.0.1:52156 as conn 177
login_mgr accepted 127.0.0.1:52165 as conn 178
login_mgr accepted 127.0.0.1:52166 as conn 179
login_mgr accepted 127.0.0.1:52167 as conn 180
login_mgr accepted 127.0.0.1:52168 as conn 181
login_mgr accepted 127.0.0.1:52169 as conn 182
login_mgr accepted 127.0.0.1:52170 as conn 183
login_mgr accepted 127.0.0.1:52176 as conn 184
login_mgr accepted 127.0.0.1:52178 as conn 185
login_mgr accepted 127.0.0.1:52188 as conn 186
login_mgr accepted 127.0.0.1:52189 as conn 187
login_mgr accepted 127.0.0.1:52191 as conn 188
login_mgr accepted 127.0.0.1:52192 as conn 189
login_mgr accepted 127.0.0.1:52201 as conn 190
login_mgr accepted 127.0.0.1:52202 as conn 191
login_mgr accepted 127.0.0.1:52203 as conn 192
login_mgr accepted 127.0.0.1:52204 as conn 193
login_mgr accepted 127.0.0.1:52213 as conn 194
login_mgr accepted 127.0.0.1:52214 as conn 195
login_mgr accepted 127.0.0.1:52215 as conn 196
login_mgr accepted 127.0.0.1:52216 as conn 197
login_mgr accepted 127.0.0.1:52225 as conn 198
login_mgr accepted 127.0.0.1:52226 as conn 199
login_mgr accepted 127.0.0.1:52231 as conn 200
login_mgr accepted 127.0.0.1:52232 as conn 201
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=2.17 cpu_time_ms=156 rss_bytes=33177600 v8_heap_used_bytes=3311144 v8_heap_total_bytes=5513216 v8_gc_count=2 v8_gc_ms=0.651 timestamp_ms=1783930827503
[metrics:mgr] scene=login_mgr type=LoginMgr processed=200 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=4.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=0.30 cpu_time_ms=171 rss_bytes=33902592 v8_heap_used_bytes=3468736 v8_heap_total_bytes=5513216 v8_gc_count=2 v8_gc_ms=0.651 timestamp_ms=1783930832506
[metrics:mgr] scene=login_mgr type=LoginMgr processed=200 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=4.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=0.00 cpu_time_ms=171 rss_bytes=34013184 v8_heap_used_bytes=3596784 v8_heap_total_bytes=5775360 v8_gc_count=2 v8_gc_ms=0.651 timestamp_ms=1783930837528
[metrics:mgr] scene=login_mgr type=LoginMgr processed=200 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=4.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=0.64 cpu_time_ms=203 rss_bytes=33828864 v8_heap_used_bytes=2150240 v8_heap_total_bytes=3940352 v8_gc_count=3 v8_gc_ms=0.846 timestamp_ms=1783930842559
[metrics:mgr] scene=login_mgr type=LoginMgr processed=200 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=4.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=0.30 cpu_time_ms=218 rss_bytes=33828864 v8_heap_used_bytes=2278248 v8_heap_total_bytes=3940352 v8_gc_count=3 v8_gc_ms=0.846 timestamp_ms=1783930847573
[metrics:mgr] scene=login_mgr type=LoginMgr processed=200 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=4.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=0.93 cpu_time_ms=265 rss_bytes=32186368 v8_heap_used_bytes=2406248 v8_heap_total_bytes=3940352 v8_gc_count=3 v8_gc_ms=0.846 timestamp_ms=1783930852604
[metrics:mgr] scene=login_mgr type=LoginMgr processed=200 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=4.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=0.32 cpu_time_ms=281 rss_bytes=32260096 v8_heap_used_bytes=2534248 v8_heap_total_bytes=3940352 v8_gc_count=3 v8_gc_ms=0.846 timestamp_ms=1783930857599
[metrics:mgr] scene=login_mgr type=LoginMgr processed=200 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=4.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=0.30 cpu_time_ms=296 rss_bytes=32272384 v8_heap_used_bytes=2663856 v8_heap_total_bytes=3940352 v8_gc_count=3 v8_gc_ms=0.846 timestamp_ms=1783930862657
[metrics:mgr] scene=login_mgr type=LoginMgr processed=200 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=4.00
