starting process mgr with one V8 and 1 scene(s) from E:\VsCode\skynet\ets_runtime\perf\results\runtime_configs\map_capacity_20260713_081609\180p_8g_r3\mgr.json
scene login_mgr (LoginMgr) listening on 127.0.0.1:7000
[process:mgr] one V8 started with 1 scene(s)
[login_mgr] LoginMgr scene started at 127.0.0.1:7000 with login scenes: login_1
login_mgr accepted 127.0.0.1:49154 as conn 1
login_mgr accepted 127.0.0.1:49166 as conn 2
login_mgr accepted 127.0.0.1:49167 as conn 3
login_mgr accepted 127.0.0.1:49168 as conn 4
login_mgr accepted 127.0.0.1:49169 as conn 5
login_mgr accepted 127.0.0.1:49170 as conn 6
login_mgr accepted 127.0.0.1:49171 as conn 7
login_mgr accepted 127.0.0.1:49172 as conn 8
login_mgr accepted 127.0.0.1:49173 as conn 9
login_mgr accepted 127.0.0.1:49174 as conn 10
login_mgr accepted 127.0.0.1:49175 as conn 11
login_mgr accepted 127.0.0.1:49176 as conn 12
login_mgr accepted 127.0.0.1:49177 as conn 13
login_mgr accepted 127.0.0.1:49178 as conn 14
login_mgr accepted 127.0.0.1:49179 as conn 15
login_mgr accepted 127.0.0.1:49180 as conn 16
login_mgr accepted 127.0.0.1:49181 as conn 17
login_mgr accepted 127.0.0.1:49233 as conn 18
login_mgr accepted 127.0.0.1:49245 as conn 19
login_mgr accepted 127.0.0.1:49248 as conn 20
login_mgr accepted 127.0.0.1:49249 as conn 21
login_mgr accepted 127.0.0.1:49250 as conn 22
login_mgr accepted 127.0.0.1:49251 as conn 23
login_mgr accepted 127.0.0.1:49252 as conn 24
login_mgr accepted 127.0.0.1:49253 as conn 25
login_mgr accepted 127.0.0.1:49254 as conn 26
login_mgr accepted 127.0.0.1:49255 as conn 27
login_mgr accepted 127.0.0.1:49256 as conn 28
login_mgr accepted 127.0.0.1:49257 as conn 29
login_mgr accepted 127.0.0.1:49258 as conn 30
login_mgr accepted 127.0.0.1:49259 as conn 31
login_mgr accepted 127.0.0.1:49260 as conn 32
login_mgr accepted 127.0.0.1:49261 as conn 33
login_mgr accepted 127.0.0.1:49262 as conn 34
login_mgr accepted 127.0.0.1:49278 as conn 35
login_mgr accepted 127.0.0.1:49297 as conn 36
login_mgr accepted 127.0.0.1:49299 as conn 37
login_mgr accepted 127.0.0.1:49300 as conn 38
login_mgr accepted 127.0.0.1:49302 as conn 39
login_mgr accepted 127.0.0.1:49308 as conn 40
login_mgr accepted 127.0.0.1:49310 as conn 41
login_mgr accepted 127.0.0.1:49311 as conn 42
login_mgr accepted 127.0.0.1:49312 as conn 43
login_mgr accepted 127.0.0.1:49313 as conn 44
login_mgr accepted 127.0.0.1:49314 as conn 45
login_mgr accepted 127.0.0.1:49415 as conn 46
login_mgr accepted 127.0.0.1:49421 as conn 47
login_mgr accepted 127.0.0.1:49422 as conn 48
login_mgr accepted 127.0.0.1:49423 as conn 49
login_mgr accepted 127.0.0.1:49425 as conn 50
login_mgr accepted 127.0.0.1:49426 as conn 51
login_mgr accepted 127.0.0.1:49429 as conn 52
login_mgr accepted 127.0.0.1:49430 as conn 53
login_mgr accepted 127.0.0.1:49431 as conn 54
login_mgr accepted 127.0.0.1:49435 as conn 55
login_mgr accepted 127.0.0.1:49458 as conn 56
login_mgr accepted 127.0.0.1:49660 as conn 57
login_mgr accepted 127.0.0.1:49661 as conn 58
login_mgr accepted 127.0.0.1:49662 as conn 59
login_mgr accepted 127.0.0.1:49663 as conn 60
login_mgr accepted 127.0.0.1:49669 as conn 61
login_mgr accepted 127.0.0.1:49670 as conn 62
login_mgr accepted 127.0.0.1:49675 as conn 63
login_mgr accepted 127.0.0.1:49677 as conn 64
login_mgr accepted 127.0.0.1:49683 as conn 65
login_mgr accepted 127.0.0.1:49684 as conn 66
login_mgr accepted 127.0.0.1:49685 as conn 67
login_mgr accepted 127.0.0.1:49690 as conn 68
login_mgr accepted 127.0.0.1:49691 as conn 69
login_mgr accepted 127.0.0.1:49692 as conn 70
login_mgr accepted 127.0.0.1:49693 as conn 71
login_mgr accepted 127.0.0.1:49698 as conn 72
login_mgr accepted 127.0.0.1:49712 as conn 73
login_mgr accepted 127.0.0.1:49815 as conn 74
login_mgr accepted 127.0.0.1:49818 as conn 75
login_mgr accepted 127.0.0.1:49827 as conn 76
login_mgr accepted 127.0.0.1:49828 as conn 77
login_mgr accepted 127.0.0.1:49829 as conn 78
login_mgr accepted 127.0.0.1:49832 as conn 79
login_mgr accepted 127.0.0.1:49833 as conn 80
login_mgr accepted 127.0.0.1:49834 as conn 81
login_mgr accepted 127.0.0.1:49835 as conn 82
login_mgr accepted 127.0.0.1:49841 as conn 83
login_mgr accepted 127.0.0.1:49845 as conn 84
login_mgr accepted 127.0.0.1:49846 as conn 85
login_mgr accepted 127.0.0.1:49955 as conn 86
login_mgr accepted 127.0.0.1:49956 as conn 87
login_mgr accepted 127.0.0.1:49957 as conn 88
login_mgr accepted 127.0.0.1:49962 as conn 89
login_mgr accepted 127.0.0.1:49969 as conn 90
login_mgr accepted 127.0.0.1:49971 as conn 91
login_mgr accepted 127.0.0.1:49974 as conn 92
login_mgr accepted 127.0.0.1:49976 as conn 93
login_mgr accepted 127.0.0.1:49977 as conn 94
login_mgr accepted 127.0.0.1:49983 as conn 95
login_mgr accepted 127.0.0.1:49985 as conn 96
login_mgr accepted 127.0.0.1:49990 as conn 97
login_mgr accepted 127.0.0.1:49991 as conn 98
login_mgr accepted 127.0.0.1:49992 as conn 99
login_mgr accepted 127.0.0.1:49996 as conn 100
login_mgr accepted 127.0.0.1:50000 as conn 101
login_mgr accepted 127.0.0.1:50002 as conn 102
login_mgr accepted 127.0.0.1:50208 as conn 103
login_mgr accepted 127.0.0.1:50210 as conn 104
login_mgr accepted 127.0.0.1:50216 as conn 105
login_mgr accepted 127.0.0.1:50220 as conn 106
login_mgr accepted 127.0.0.1:50224 as conn 107
login_mgr accepted 127.0.0.1:50229 as conn 108
login_mgr accepted 127.0.0.1:50232 as conn 109
login_mgr accepted 127.0.0.1:50233 as conn 110
login_mgr accepted 127.0.0.1:50239 as conn 111
login_mgr accepted 127.0.0.1:50241 as conn 112
login_mgr accepted 127.0.0.1:50245 as conn 113
login_mgr accepted 127.0.0.1:50248 as conn 114
login_mgr accepted 127.0.0.1:50259 as conn 115
login_mgr accepted 127.0.0.1:50267 as conn 116
login_mgr accepted 127.0.0.1:50268 as conn 117
login_mgr accepted 127.0.0.1:50277 as conn 118
login_mgr accepted 127.0.0.1:50278 as conn 119
login_mgr accepted 127.0.0.1:50292 as conn 120
login_mgr accepted 127.0.0.1:50293 as conn 121
login_mgr accepted 127.0.0.1:50294 as conn 122
login_mgr accepted 127.0.0.1:50512 as conn 123
login_mgr accepted 127.0.0.1:50513 as conn 124
login_mgr accepted 127.0.0.1:50514 as conn 125
login_mgr accepted 127.0.0.1:50516 as conn 126
login_mgr accepted 127.0.0.1:50529 as conn 127
login_mgr accepted 127.0.0.1:50530 as conn 128
login_mgr accepted 127.0.0.1:50531 as conn 129
login_mgr accepted 127.0.0.1:50533 as conn 130
login_mgr accepted 127.0.0.1:50546 as conn 131
login_mgr accepted 127.0.0.1:50548 as conn 132
login_mgr accepted 127.0.0.1:50549 as conn 133
login_mgr accepted 127.0.0.1:50551 as conn 134
login_mgr accepted 127.0.0.1:50563 as conn 135
login_mgr accepted 127.0.0.1:50564 as conn 136
login_mgr accepted 127.0.0.1:50565 as conn 137
login_mgr accepted 127.0.0.1:50566 as conn 138
login_mgr accepted 127.0.0.1:51042 as conn 139
login_mgr accepted 127.0.0.1:51044 as conn 140
login_mgr accepted 127.0.0.1:51045 as conn 141
login_mgr accepted 127.0.0.1:51046 as conn 142
login_mgr accepted 127.0.0.1:51556 as conn 143
login_mgr accepted 127.0.0.1:51557 as conn 144
login_mgr accepted 127.0.0.1:51558 as conn 145
login_mgr accepted 127.0.0.1:51559 as conn 146
login_mgr accepted 127.0.0.1:51573 as conn 147
login_mgr accepted 127.0.0.1:51575 as conn 148
login_mgr accepted 127.0.0.1:51576 as conn 149
