starting process mgr with one V8 and 1 scene(s) from E:\VsCode\skynet\ets_runtime\perf\results\runtime_configs\map_capacity_20260713_081609\195p_8g_r1\mgr.json
scene login_mgr (LoginMgr) listening on 127.0.0.1:7000
[process:mgr] one V8 started with 1 scene(s)
[login_mgr] LoginMgr scene started at 127.0.0.1:7000 with login scenes: login_1
login_mgr accepted 127.0.0.1:52353 as conn 1
login_mgr accepted 127.0.0.1:52365 as conn 2
login_mgr accepted 127.0.0.1:52366 as conn 3
login_mgr accepted 127.0.0.1:52367 as conn 4
login_mgr accepted 127.0.0.1:52368 as conn 5
login_mgr accepted 127.0.0.1:52369 as conn 6
login_mgr accepted 127.0.0.1:52370 as conn 7
login_mgr accepted 127.0.0.1:52371 as conn 8
login_mgr accepted 127.0.0.1:52372 as conn 9
login_mgr accepted 127.0.0.1:52373 as conn 10
login_mgr accepted 127.0.0.1:52374 as conn 11
login_mgr accepted 127.0.0.1:52375 as conn 12
login_mgr accepted 127.0.0.1:52376 as conn 13
login_mgr accepted 127.0.0.1:52378 as conn 14
login_mgr accepted 127.0.0.1:52379 as conn 15
login_mgr accepted 127.0.0.1:52380 as conn 16
login_mgr accepted 127.0.0.1:52381 as conn 17
login_mgr accepted 127.0.0.1:52432 as conn 18
login_mgr accepted 127.0.0.1:52440 as conn 19
login_mgr accepted 127.0.0.1:52444 as conn 20
login_mgr accepted 127.0.0.1:52445 as conn 21
login_mgr accepted 127.0.0.1:52446 as conn 22
login_mgr accepted 127.0.0.1:52447 as conn 23
login_mgr accepted 127.0.0.1:52448 as conn 24
login_mgr accepted 127.0.0.1:52449 as conn 25
login_mgr accepted 127.0.0.1:52450 as conn 26
login_mgr accepted 127.0.0.1:52451 as conn 27
login_mgr accepted 127.0.0.1:52452 as conn 28
login_mgr accepted 127.0.0.1:52453 as conn 29
login_mgr accepted 127.0.0.1:52454 as conn 30
login_mgr accepted 127.0.0.1:52456 as conn 31
login_mgr accepted 127.0.0.1:52457 as conn 32
login_mgr accepted 127.0.0.1:52471 as conn 33
login_mgr accepted 127.0.0.1:52487 as conn 34
login_mgr accepted 127.0.0.1:52488 as conn 35
login_mgr accepted 127.0.0.1:52489 as conn 36
login_mgr accepted 127.0.0.1:52490 as conn 37
login_mgr accepted 127.0.0.1:52492 as conn 38
login_mgr accepted 127.0.0.1:52494 as conn 39
login_mgr accepted 127.0.0.1:52496 as conn 40
login_mgr accepted 127.0.0.1:52498 as conn 41
login_mgr accepted 127.0.0.1:52499 as conn 42
login_mgr accepted 127.0.0.1:52500 as conn 43
login_mgr accepted 127.0.0.1:52504 as conn 44
login_mgr accepted 127.0.0.1:52505 as conn 45
login_mgr accepted 127.0.0.1:52507 as conn 46
login_mgr accepted 127.0.0.1:52508 as conn 47
login_mgr accepted 127.0.0.1:52509 as conn 48
login_mgr accepted 127.0.0.1:52514 as conn 49
login_mgr accepted 127.0.0.1:52526 as conn 50
login_mgr accepted 127.0.0.1:52533 as conn 51
login_mgr accepted 127.0.0.1:52536 as conn 52
login_mgr accepted 127.0.0.1:52538 as conn 53
login_mgr accepted 127.0.0.1:52540 as conn 54
login_mgr accepted 127.0.0.1:52541 as conn 55
login_mgr accepted 127.0.0.1:52544 as conn 56
login_mgr accepted 127.0.0.1:52546 as conn 57
login_mgr accepted 127.0.0.1:52547 as conn 58
login_mgr accepted 127.0.0.1:52551 as conn 59
login_mgr accepted 127.0.0.1:52553 as conn 60
login_mgr accepted 127.0.0.1:52554 as conn 61
login_mgr accepted 127.0.0.1:52557 as conn 62
login_mgr accepted 127.0.0.1:52558 as conn 63
login_mgr accepted 127.0.0.1:52560 as conn 64
login_mgr accepted 127.0.0.1:52564 as conn 65
login_mgr accepted 127.0.0.1:52573 as conn 66
login_mgr accepted 127.0.0.1:52578 as conn 67
login_mgr accepted 127.0.0.1:52582 as conn 68
login_mgr accepted 127.0.0.1:52586 as conn 69
login_mgr accepted 127.0.0.1:52588 as conn 70
login_mgr accepted 127.0.0.1:52591 as conn 71
login_mgr accepted 127.0.0.1:52592 as conn 72
login_mgr accepted 127.0.0.1:52594 as conn 73
login_mgr accepted 127.0.0.1:52597 as conn 74
login_mgr accepted 127.0.0.1:52599 as conn 75
login_mgr accepted 127.0.0.1:52600 as conn 76
login_mgr accepted 127.0.0.1:52603 as conn 77
login_mgr accepted 127.0.0.1:52605 as conn 78
login_mgr accepted 127.0.0.1:52607 as conn 79
login_mgr accepted 127.0.0.1:52608 as conn 80
login_mgr accepted 127.0.0.1:52610 as conn 81
login_mgr accepted 127.0.0.1:52622 as conn 82
login_mgr accepted 127.0.0.1:52626 as conn 83
login_mgr accepted 127.0.0.1:52629 as conn 84
login_mgr accepted 127.0.0.1:52633 as conn 85
login_mgr accepted 127.0.0.1:52636 as conn 86
login_mgr accepted 127.0.0.1:52638 as conn 87
login_mgr accepted 127.0.0.1:52640 as conn 88
login_mgr accepted 127.0.0.1:52642 as conn 89
login_mgr accepted 127.0.0.1:52643 as conn 90
login_mgr accepted 127.0.0.1:52648 as conn 91
login_mgr accepted 127.0.0.1:52651 as conn 92
login_mgr accepted 127.0.0.1:52654 as conn 93
login_mgr accepted 127.0.0.1:52656 as conn 94
login_mgr accepted 127.0.0.1:52659 as conn 95
login_mgr accepted 127.0.0.1:52660 as conn 96
login_mgr accepted 127.0.0.1:52661 as conn 97
login_mgr accepted 127.0.0.1:52668 as conn 98
login_mgr accepted 127.0.0.1:52675 as conn 99
login_mgr accepted 127.0.0.1:52676 as conn 100
login_mgr accepted 127.0.0.1:52678 as conn 101
login_mgr accepted 127.0.0.1:52681 as conn 102
login_mgr accepted 127.0.0.1:52684 as conn 103
login_mgr accepted 127.0.0.1:52688 as conn 104
login_mgr accepted 127.0.0.1:52690 as conn 105
login_mgr accepted 127.0.0.1:52691 as conn 106
login_mgr accepted 127.0.0.1:52693 as conn 107
login_mgr accepted 127.0.0.1:52699 as conn 108
login_mgr accepted 127.0.0.1:52702 as conn 109
login_mgr accepted 127.0.0.1:52706 as conn 110
login_mgr accepted 127.0.0.1:52711 as conn 111
login_mgr accepted 127.0.0.1:52712 as conn 112
login_mgr accepted 127.0.0.1:52713 as conn 113
login_mgr accepted 127.0.0.1:52717 as conn 114
login_mgr accepted 127.0.0.1:52720 as conn 115
login_mgr accepted 127.0.0.1:52725 as conn 116
login_mgr accepted 127.0.0.1:52726 as conn 117
login_mgr accepted 127.0.0.1:52730 as conn 118
login_mgr accepted 127.0.0.1:52731 as conn 119
login_mgr accepted 127.0.0.1:52732 as conn 120
login_mgr accepted 127.0.0.1:52734 as conn 121
login_mgr accepted 127.0.0.1:52738 as conn 122
login_mgr accepted 127.0.0.1:52741 as conn 123
login_mgr accepted 127.0.0.1:52748 as conn 124
login_mgr accepted 127.0.0.1:52751 as conn 125
login_mgr accepted 127.0.0.1:52754 as conn 126
login_mgr accepted 127.0.0.1:52760 as conn 127
login_mgr accepted 127.0.0.1:52764 as conn 128
login_mgr accepted 127.0.0.1:52765 as conn 129
login_mgr accepted 127.0.0.1:52769 as conn 130
login_mgr accepted 127.0.0.1:52770 as conn 131
login_mgr accepted 127.0.0.1:52775 as conn 132
login_mgr accepted 127.0.0.1:52776 as conn 133
login_mgr accepted 127.0.0.1:52786 as conn 134
login_mgr accepted 127.0.0.1:52788 as conn 135
login_mgr accepted 127.0.0.1:52789 as conn 136
login_mgr accepted 127.0.0.1:52790 as conn 137
login_mgr accepted 127.0.0.1:52797 as conn 138
login_mgr accepted 127.0.0.1:52801 as conn 139
login_mgr accepted 127.0.0.1:52802 as conn 140
login_mgr accepted 127.0.0.1:52803 as conn 141
login_mgr accepted 127.0.0.1:52812 as conn 142
login_mgr accepted 127.0.0.1:52813 as conn 143
login_mgr accepted 127.0.0.1:52814 as conn 144
login_mgr accepted 127.0.0.1:52815 as conn 145
login_mgr accepted 127.0.0.1:52824 as conn 146
login_mgr accepted 127.0.0.1:52825 as conn 147
login_mgr accepted 127.0.0.1:52826 as conn 148
login_mgr accepted 127.0.0.1:52827 as conn 149
