starting process mgr with one V8 and 1 scene(s) from E:\VsCode\skynet\ets_runtime\perf\results\runtime_configs\map_capacity_20260713_092236\200p_8g_r1\mgr.json
scene login_mgr (LoginMgr) listening on 127.0.0.1:7000
[process:mgr] one V8 started with 1 scene(s)
[login_mgr] LoginMgr scene started at 127.0.0.1:7000 with login scenes: login_1
login_mgr accepted 127.0.0.1:59638 as conn 1
login_mgr accepted 127.0.0.1:59652 as conn 2
login_mgr accepted 127.0.0.1:59653 as conn 3
login_mgr accepted 127.0.0.1:59654 as conn 4
login_mgr accepted 127.0.0.1:59655 as conn 5
login_mgr accepted 127.0.0.1:59656 as conn 6
login_mgr accepted 127.0.0.1:59657 as conn 7
login_mgr accepted 127.0.0.1:59658 as conn 8
login_mgr accepted 127.0.0.1:59659 as conn 9
login_mgr accepted 127.0.0.1:59660 as conn 10
login_mgr accepted 127.0.0.1:59661 as conn 11
login_mgr accepted 127.0.0.1:59662 as conn 12
login_mgr accepted 127.0.0.1:59663 as conn 13
login_mgr accepted 127.0.0.1:59664 as conn 14
login_mgr accepted 127.0.0.1:59665 as conn 15
login_mgr accepted 127.0.0.1:59666 as conn 16
login_mgr accepted 127.0.0.1:59667 as conn 17
login_mgr accepted 127.0.0.1:59718 as conn 18
login_mgr accepted 127.0.0.1:59728 as conn 19
login_mgr accepted 127.0.0.1:59731 as conn 20
login_mgr accepted 127.0.0.1:59732 as conn 21
login_mgr accepted 127.0.0.1:59735 as conn 22
login_mgr accepted 127.0.0.1:59736 as conn 23
login_mgr accepted 127.0.0.1:59737 as conn 24
login_mgr accepted 127.0.0.1:59738 as conn 25
login_mgr accepted 127.0.0.1:59739 as conn 26
login_mgr accepted 127.0.0.1:59740 as conn 27
login_mgr accepted 127.0.0.1:59741 as conn 28
login_mgr accepted 127.0.0.1:59742 as conn 29
login_mgr accepted 127.0.0.1:59744 as conn 30
login_mgr accepted 127.0.0.1:59745 as conn 31
login_mgr accepted 127.0.0.1:59746 as conn 32
login_mgr accepted 127.0.0.1:59747 as conn 33
login_mgr accepted 127.0.0.1:59748 as conn 34
login_mgr accepted 127.0.0.1:59751 as conn 35
login_mgr accepted 127.0.0.1:59768 as conn 36
login_mgr accepted 127.0.0.1:59778 as conn 37
login_mgr accepted 127.0.0.1:59784 as conn 38
login_mgr accepted 127.0.0.1:59786 as conn 39
login_mgr accepted 127.0.0.1:59787 as conn 40
login_mgr accepted 127.0.0.1:59794 as conn 41
login_mgr accepted 127.0.0.1:59795 as conn 42
login_mgr accepted 127.0.0.1:59800 as conn 43
login_mgr accepted 127.0.0.1:59803 as conn 44
login_mgr accepted 127.0.0.1:59804 as conn 45
login_mgr accepted 127.0.0.1:59809 as conn 46
login_mgr accepted 127.0.0.1:59811 as conn 47
login_mgr accepted 127.0.0.1:59812 as conn 48
login_mgr accepted 127.0.0.1:59813 as conn 49
login_mgr accepted 127.0.0.1:59814 as conn 50
login_mgr accepted 127.0.0.1:59816 as conn 51
login_mgr accepted 127.0.0.1:59817 as conn 52
login_mgr accepted 127.0.0.1:59818 as conn 53
login_mgr accepted 127.0.0.1:59819 as conn 54
login_mgr accepted 127.0.0.1:59823 as conn 55
login_mgr accepted 127.0.0.1:59824 as conn 56
login_mgr accepted 127.0.0.1:59831 as conn 57
login_mgr accepted 127.0.0.1:59833 as conn 58
login_mgr accepted 127.0.0.1:59839 as conn 59
login_mgr accepted 127.0.0.1:59847 as conn 60
login_mgr accepted 127.0.0.1:59850 as conn 61
login_mgr accepted 127.0.0.1:59858 as conn 62
login_mgr accepted 127.0.0.1:59859 as conn 63
login_mgr accepted 127.0.0.1:59861 as conn 64
login_mgr accepted 127.0.0.1:59862 as conn 65
login_mgr accepted 127.0.0.1:59863 as conn 66
login_mgr accepted 127.0.0.1:59867 as conn 67
login_mgr accepted 127.0.0.1:59868 as conn 68
login_mgr accepted 127.0.0.1:59869 as conn 69
login_mgr accepted 127.0.0.1:59871 as conn 70
login_mgr accepted 127.0.0.1:59872 as conn 71
login_mgr accepted 127.0.0.1:59874 as conn 72
login_mgr accepted 127.0.0.1:59877 as conn 73
login_mgr accepted 127.0.0.1:59878 as conn 74
login_mgr accepted 127.0.0.1:59882 as conn 75
login_mgr accepted 127.0.0.1:59890 as conn 76
login_mgr accepted 127.0.0.1:59893 as conn 77
login_mgr accepted 127.0.0.1:59906 as conn 78
login_mgr accepted 127.0.0.1:59907 as conn 79
login_mgr accepted 127.0.0.1:59908 as conn 80
login_mgr accepted 127.0.0.1:59909 as conn 81
login_mgr accepted 127.0.0.1:59911 as conn 82
login_mgr accepted 127.0.0.1:59914 as conn 83
login_mgr accepted 127.0.0.1:59917 as conn 84
login_mgr accepted 127.0.0.1:59920 as conn 85
login_mgr accepted 127.0.0.1:59921 as conn 86
login_mgr accepted 127.0.0.1:59923 as conn 87
login_mgr accepted 127.0.0.1:59924 as conn 88
login_mgr accepted 127.0.0.1:59925 as conn 89
login_mgr accepted 127.0.0.1:59927 as conn 90
login_mgr accepted 127.0.0.1:59930 as conn 91
login_mgr accepted 127.0.0.1:59935 as conn 92
login_mgr accepted 127.0.0.1:59938 as conn 93
login_mgr accepted 127.0.0.1:59953 as conn 94
login_mgr accepted 127.0.0.1:59955 as conn 95
login_mgr accepted 127.0.0.1:59959 as conn 96
login_mgr accepted 127.0.0.1:59960 as conn 97
login_mgr accepted 127.0.0.1:59963 as conn 98
login_mgr accepted 127.0.0.1:59965 as conn 99
login_mgr accepted 127.0.0.1:59971 as conn 100
login_mgr accepted 127.0.0.1:59972 as conn 101
login_mgr accepted 127.0.0.1:59973 as conn 102
login_mgr accepted 127.0.0.1:59984 as conn 103
login_mgr accepted 127.0.0.1:59985 as conn 104
login_mgr accepted 127.0.0.1:59986 as conn 105
login_mgr accepted 127.0.0.1:59989 as conn 106
login_mgr accepted 127.0.0.1:59990 as conn 107
login_mgr accepted 127.0.0.1:59995 as conn 108
login_mgr accepted 127.0.0.1:59996 as conn 109
login_mgr accepted 127.0.0.1:59997 as conn 110
login_mgr accepted 127.0.0.1:60007 as conn 111
login_mgr accepted 127.0.0.1:60008 as conn 112
login_mgr accepted 127.0.0.1:60010 as conn 113
login_mgr accepted 127.0.0.1:60011 as conn 114
login_mgr accepted 127.0.0.1:60012 as conn 115
login_mgr accepted 127.0.0.1:60016 as conn 116
login_mgr accepted 127.0.0.1:60017 as conn 117
login_mgr accepted 127.0.0.1:60018 as conn 118
login_mgr accepted 127.0.0.1:60023 as conn 119
login_mgr accepted 127.0.0.1:60024 as conn 120
login_mgr accepted 127.0.0.1:60035 as conn 121
login_mgr accepted 127.0.0.1:60036 as conn 122
login_mgr accepted 127.0.0.1:60037 as conn 123
login_mgr accepted 127.0.0.1:60046 as conn 124
login_mgr accepted 127.0.0.1:60047 as conn 125
login_mgr accepted 127.0.0.1:60048 as conn 126
login_mgr accepted 127.0.0.1:60049 as conn 127
login_mgr accepted 127.0.0.1:60058 as conn 128
login_mgr accepted 127.0.0.1:60059 as conn 129
login_mgr accepted 127.0.0.1:60060 as conn 130
login_mgr accepted 127.0.0.1:60061 as conn 131
login_mgr accepted 127.0.0.1:60070 as conn 132
login_mgr accepted 127.0.0.1:60074 as conn 133
login_mgr accepted 127.0.0.1:60075 as conn 134
login_mgr accepted 127.0.0.1:60076 as conn 135
login_mgr accepted 127.0.0.1:60085 as conn 136
login_mgr accepted 127.0.0.1:60086 as conn 137
login_mgr accepted 127.0.0.1:60087 as conn 138
login_mgr accepted 127.0.0.1:60088 as conn 139
login_mgr accepted 127.0.0.1:60094 as conn 140
login_mgr accepted 127.0.0.1:60095 as conn 141
login_mgr accepted 127.0.0.1:60096 as conn 142
login_mgr accepted 127.0.0.1:60097 as conn 143
login_mgr accepted 127.0.0.1:60109 as conn 144
login_mgr accepted 127.0.0.1:60110 as conn 145
login_mgr accepted 127.0.0.1:60111 as conn 146
login_mgr accepted 127.0.0.1:60112 as conn 147
login_mgr accepted 127.0.0.1:60121 as conn 148
login_mgr accepted 127.0.0.1:60122 as conn 149
