starting process mgr with one V8 and 1 scene(s) from E:\VsCode\skynet\ets_runtime\perf\results\runtime_configs\map_capacity_20260713_083029\185p_8g_r2\mgr.json
scene login_mgr (LoginMgr) listening on 127.0.0.1:7000
[process:mgr] one V8 started with 1 scene(s)
[login_mgr] LoginMgr scene started at 127.0.0.1:7000 with login scenes: login_1
login_mgr accepted 127.0.0.1:55969 as conn 1
login_mgr accepted 127.0.0.1:55981 as conn 2
login_mgr accepted 127.0.0.1:55982 as conn 3
login_mgr accepted 127.0.0.1:55983 as conn 4
login_mgr accepted 127.0.0.1:55984 as conn 5
login_mgr accepted 127.0.0.1:55985 as conn 6
login_mgr accepted 127.0.0.1:55986 as conn 7
login_mgr accepted 127.0.0.1:55987 as conn 8
login_mgr accepted 127.0.0.1:55988 as conn 9
login_mgr accepted 127.0.0.1:55989 as conn 10
login_mgr accepted 127.0.0.1:55990 as conn 11
login_mgr accepted 127.0.0.1:55991 as conn 12
login_mgr accepted 127.0.0.1:55992 as conn 13
login_mgr accepted 127.0.0.1:55993 as conn 14
login_mgr accepted 127.0.0.1:55994 as conn 15
login_mgr accepted 127.0.0.1:55995 as conn 16
login_mgr accepted 127.0.0.1:55996 as conn 17
login_mgr accepted 127.0.0.1:56047 as conn 18
login_mgr accepted 127.0.0.1:56056 as conn 19
login_mgr accepted 127.0.0.1:56060 as conn 20
login_mgr accepted 127.0.0.1:56061 as conn 21
login_mgr accepted 127.0.0.1:56064 as conn 22
login_mgr accepted 127.0.0.1:56065 as conn 23
login_mgr accepted 127.0.0.1:56066 as conn 24
login_mgr accepted 127.0.0.1:56067 as conn 25
login_mgr accepted 127.0.0.1:56068 as conn 26
login_mgr accepted 127.0.0.1:56069 as conn 27
login_mgr accepted 127.0.0.1:56070 as conn 28
login_mgr accepted 127.0.0.1:56071 as conn 29
login_mgr accepted 127.0.0.1:56072 as conn 30
login_mgr accepted 127.0.0.1:56074 as conn 31
login_mgr accepted 127.0.0.1:56075 as conn 32
login_mgr accepted 127.0.0.1:56087 as conn 33
login_mgr accepted 127.0.0.1:56089 as conn 34
login_mgr accepted 127.0.0.1:56091 as conn 35
login_mgr accepted 127.0.0.1:56097 as conn 36
login_mgr accepted 127.0.0.1:56104 as conn 37
login_mgr accepted 127.0.0.1:56111 as conn 38
login_mgr accepted 127.0.0.1:56113 as conn 39
login_mgr accepted 127.0.0.1:56117 as conn 40
login_mgr accepted 127.0.0.1:56118 as conn 41
login_mgr accepted 127.0.0.1:56119 as conn 42
login_mgr accepted 127.0.0.1:56120 as conn 43
login_mgr accepted 127.0.0.1:56122 as conn 44
login_mgr accepted 127.0.0.1:56123 as conn 45
login_mgr accepted 127.0.0.1:56124 as conn 46
login_mgr accepted 127.0.0.1:56125 as conn 47
login_mgr accepted 127.0.0.1:56126 as conn 48
login_mgr accepted 127.0.0.1:56128 as conn 49
login_mgr accepted 127.0.0.1:56133 as conn 50
login_mgr accepted 127.0.0.1:56136 as conn 51
login_mgr accepted 127.0.0.1:56137 as conn 52
login_mgr accepted 127.0.0.1:56139 as conn 53
login_mgr accepted 127.0.0.1:56155 as conn 54
login_mgr accepted 127.0.0.1:56158 as conn 55
login_mgr accepted 127.0.0.1:56166 as conn 56
login_mgr accepted 127.0.0.1:56171 as conn 57
login_mgr accepted 127.0.0.1:56172 as conn 58
login_mgr accepted 127.0.0.1:56173 as conn 59
login_mgr accepted 127.0.0.1:56174 as conn 60
login_mgr accepted 127.0.0.1:56175 as conn 61
login_mgr accepted 127.0.0.1:56176 as conn 62
login_mgr accepted 127.0.0.1:56177 as conn 63
login_mgr accepted 127.0.0.1:56178 as conn 64
login_mgr accepted 127.0.0.1:56179 as conn 65
login_mgr accepted 127.0.0.1:56184 as conn 66
login_mgr accepted 127.0.0.1:56185 as conn 67
login_mgr accepted 127.0.0.1:56187 as conn 68
login_mgr accepted 127.0.0.1:56188 as conn 69
login_mgr accepted 127.0.0.1:56193 as conn 70
login_mgr accepted 127.0.0.1:56194 as conn 71
login_mgr accepted 127.0.0.1:56195 as conn 72
login_mgr accepted 127.0.0.1:56219 as conn 73
login_mgr accepted 127.0.0.1:56221 as conn 74
login_mgr accepted 127.0.0.1:56223 as conn 75
login_mgr accepted 127.0.0.1:56224 as conn 76
login_mgr accepted 127.0.0.1:56230 as conn 77
login_mgr accepted 127.0.0.1:56233 as conn 78
login_mgr accepted 127.0.0.1:56234 as conn 79
login_mgr accepted 127.0.0.1:56235 as conn 80
login_mgr accepted 127.0.0.1:56238 as conn 81
login_mgr accepted 127.0.0.1:56242 as conn 82
login_mgr accepted 127.0.0.1:56243 as conn 83
login_mgr accepted 127.0.0.1:56244 as conn 84
login_mgr accepted 127.0.0.1:56246 as conn 85
login_mgr accepted 127.0.0.1:56248 as conn 86
login_mgr accepted 127.0.0.1:56254 as conn 87
login_mgr accepted 127.0.0.1:56255 as conn 88
login_mgr accepted 127.0.0.1:56265 as conn 89
login_mgr accepted 127.0.0.1:56266 as conn 90
login_mgr accepted 127.0.0.1:56267 as conn 91
login_mgr accepted 127.0.0.1:56269 as conn 92
login_mgr accepted 127.0.0.1:56275 as conn 93
login_mgr accepted 127.0.0.1:56281 as conn 94
login_mgr accepted 127.0.0.1:56286 as conn 95
login_mgr accepted 127.0.0.1:56287 as conn 96
login_mgr accepted 127.0.0.1:56293 as conn 97
login_mgr accepted 127.0.0.1:56297 as conn 98
login_mgr accepted 127.0.0.1:56303 as conn 99
login_mgr accepted 127.0.0.1:56305 as conn 100
login_mgr accepted 127.0.0.1:56306 as conn 101
login_mgr accepted 127.0.0.1:56307 as conn 102
login_mgr accepted 127.0.0.1:56308 as conn 103
login_mgr accepted 127.0.0.1:56309 as conn 104
login_mgr accepted 127.0.0.1:56312 as conn 105
login_mgr accepted 127.0.0.1:56313 as conn 106
login_mgr accepted 127.0.0.1:56318 as conn 107
login_mgr accepted 127.0.0.1:56319 as conn 108
login_mgr accepted 127.0.0.1:56320 as conn 109
login_mgr accepted 127.0.0.1:56323 as conn 110
login_mgr accepted 127.0.0.1:56324 as conn 111
login_mgr accepted 127.0.0.1:56328 as conn 112
login_mgr accepted 127.0.0.1:56336 as conn 113
login_mgr accepted 127.0.0.1:56340 as conn 114
login_mgr accepted 127.0.0.1:56352 as conn 115
login_mgr accepted 127.0.0.1:56353 as conn 116
login_mgr accepted 127.0.0.1:56354 as conn 117
login_mgr accepted 127.0.0.1:56355 as conn 118
login_mgr accepted 127.0.0.1:56362 as conn 119
login_mgr accepted 127.0.0.1:56363 as conn 120
login_mgr accepted 127.0.0.1:56364 as conn 121
login_mgr accepted 127.0.0.1:56375 as conn 122
login_mgr accepted 127.0.0.1:56376 as conn 123
login_mgr accepted 127.0.0.1:56377 as conn 124
login_mgr accepted 127.0.0.1:56378 as conn 125
login_mgr accepted 127.0.0.1:56379 as conn 126
login_mgr accepted 127.0.0.1:56384 as conn 127
login_mgr accepted 127.0.0.1:56385 as conn 128
login_mgr accepted 127.0.0.1:56386 as conn 129
login_mgr accepted 127.0.0.1:56399 as conn 130
login_mgr accepted 127.0.0.1:56400 as conn 131
login_mgr accepted 127.0.0.1:56401 as conn 132
login_mgr accepted 127.0.0.1:56402 as conn 133
login_mgr accepted 127.0.0.1:56408 as conn 134
login_mgr accepted 127.0.0.1:56412 as conn 135
login_mgr accepted 127.0.0.1:56413 as conn 136
login_mgr accepted 127.0.0.1:56414 as conn 137
login_mgr accepted 127.0.0.1:56423 as conn 138
login_mgr accepted 127.0.0.1:56424 as conn 139
login_mgr accepted 127.0.0.1:56425 as conn 140
login_mgr accepted 127.0.0.1:56426 as conn 141
login_mgr accepted 127.0.0.1:56435 as conn 142
login_mgr accepted 127.0.0.1:56436 as conn 143
login_mgr accepted 127.0.0.1:56437 as conn 144
login_mgr accepted 127.0.0.1:56443 as conn 145
login_mgr accepted 127.0.0.1:56512 as conn 146
login_mgr accepted 127.0.0.1:56513 as conn 147
login_mgr accepted 127.0.0.1:56514 as conn 148
login_mgr accepted 127.0.0.1:56515 as conn 149
