starting process mgr with one V8 and 1 scene(s) from E:\VsCode\skynet\ets_runtime\perf\results\runtime_configs\map_capacity_20260713_083029\185p_8g_r3\mgr.json
scene login_mgr (LoginMgr) listening on 127.0.0.1:7000
login_mgr accepted 127.0.0.1:60051 as conn 150
login_mgr accepted 127.0.0.1:60053 as conn 151
login_mgr accepted 127.0.0.1:60060 as conn 152
login_mgr accepted 127.0.0.1:60061 as conn 153
login_mgr accepted 127.0.0.1:60063 as conn 154
login_mgr accepted 127.0.0.1:60068 as conn 155
login_mgr accepted 127.0.0.1:60072 as conn 156
login_mgr accepted 127.0.0.1:60073 as conn 157
login_mgr accepted 127.0.0.1:60076 as conn 158
login_mgr accepted 127.0.0.1:60080 as conn 159
login_mgr accepted 127.0.0.1:60082 as conn 160
login_mgr accepted 127.0.0.1:60089 as conn 161
login_mgr accepted 127.0.0.1:60097 as conn 162
login_mgr accepted 127.0.0.1:60098 as conn 163
login_mgr accepted 127.0.0.1:60099 as conn 164
login_mgr accepted 127.0.0.1:60105 as conn 165
login_mgr accepted 127.0.0.1:60106 as conn 166
login_mgr accepted 127.0.0.1:60108 as conn 167
login_mgr accepted 127.0.0.1:60114 as conn 168
login_mgr accepted 127.0.0.1:60115 as conn 169
login_mgr accepted 127.0.0.1:60124 as conn 170
login_mgr accepted 127.0.0.1:60125 as conn 171
login_mgr accepted 127.0.0.1:60126 as conn 172
login_mgr accepted 127.0.0.1:60127 as conn 173
login_mgr accepted 127.0.0.1:60136 as conn 174
login_mgr accepted 127.0.0.1:60137 as conn 175
login_mgr accepted 127.0.0.1:60138 as conn 176
login_mgr accepted 127.0.0.1:60139 as conn 177
login_mgr accepted 127.0.0.1:60148 as conn 178
login_mgr accepted 127.0.0.1:60149 as conn 179
login_mgr accepted 127.0.0.1:60150 as conn 180
login_mgr accepted 127.0.0.1:60151 as conn 181
login_mgr accepted 127.0.0.1:60160 as conn 182
login_mgr accepted 127.0.0.1:60161 as conn 183
login_mgr accepted 127.0.0.1:60162 as conn 184
login_mgr accepted 127.0.0.1:60169 as conn 185
login_mgr accepted 127.0.0.1:60170 as conn 186
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=1.25 cpu_time_ms=109 rss_bytes=33341440 v8_heap_used_bytes=3202608 v8_heap_total_bytes=5251072 v8_gc_count=2 v8_gc_ms=0.708 timestamp_ms=1783931519017
[metrics:mgr] scene=login_mgr type=LoginMgr processed=185 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=4.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=0.94 cpu_time_ms=156 rss_bytes=33476608 v8_heap_used_bytes=3345624 v8_heap_total_bytes=5513216 v8_gc_count=2 v8_gc_ms=0.708 timestamp_ms=1783931524035
[metrics:mgr] scene=login_mgr type=LoginMgr processed=185 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=4.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=0.61 cpu_time_ms=187 rss_bytes=33980416 v8_heap_used_bytes=3494792 v8_heap_total_bytes=6037504 v8_gc_count=2 v8_gc_ms=0.708 timestamp_ms=1783931529114
[metrics:mgr] scene=login_mgr type=LoginMgr processed=185 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=4.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=0.94 cpu_time_ms=234 rss_bytes=34054144 v8_heap_used_bytes=3622792 v8_heap_total_bytes=6299648 v8_gc_count=2 v8_gc_ms=0.708 timestamp_ms=1783931534119
[metrics:mgr] scene=login_mgr type=LoginMgr processed=185 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=4.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=1.23 cpu_time_ms=296 rss_bytes=34115584 v8_heap_used_bytes=2110624 v8_heap_total_bytes=4464640 v8_gc_count=3 v8_gc_ms=1.108 timestamp_ms=1783931539162
[metrics:mgr] scene=login_mgr type=LoginMgr processed=185 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=4.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=0.64 cpu_time_ms=328 rss_bytes=33181696 v8_heap_used_bytes=2238624 v8_heap_total_bytes=4464640 v8_gc_count=3 v8_gc_ms=1.108 timestamp_ms=1783931544176
[metrics:mgr] scene=login_mgr type=LoginMgr processed=185 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=4.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=0.94 cpu_time_ms=375 rss_bytes=33210368 v8_heap_used_bytes=2366664 v8_heap_total_bytes=4464640 v8_gc_count=3 v8_gc_ms=1.108 timestamp_ms=1783931549185
[metrics:mgr] scene=login_mgr type=LoginMgr processed=185 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=4.00
[metrics:inner_transport] active=0 opened=0 pending=0 max_pending=0 overloads=0 timeouts=0 disconnected_calls=0 late_responses=0 idle_closes=0
[process-metrics] process=mgr cpu_percent=0.30 cpu_time_ms=390 rss_bytes=32538624 v8_heap_used_bytes=2494664 v8_heap_total_bytes=4464640 v8_gc_count=3 v8_gc_ms=1.108 timestamp_ms=1783931554188
[metrics:mgr] scene=login_mgr type=LoginMgr processed=185 failed=0 ts_queue=0 ts_max_queue=15 rust_queue=0 rust_max_queue=15 backpressure=0 slow_disconnects=0 update_ms=0.00 handler_ms=0.00 max_handler_ms=1.00 total_handler_ms=4.00
